S/NO.,ENTRYDATETIME,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT,EXITDATETIME
1625,2022-06-11 11:45:00,C13389068414,0,,Hourly         ,$0.00 ,2022-06-11 11:46:00
1627,2022-06-11 12:14:00,C13475560334,1.11E+15,,Hourly         ,$7.48 ,2022-06-11 15:20:00
1629,2022-06-11 12:37:00,C13471842889,1.11E+15,,Hourly         ,$5.60 ,2022-06-11 14:56:00
1630,2022-06-11 12:43:00,C13474167329,1.11E+15,,Hourly         ,$5.28 ,2022-06-11 14:55:00
1632,2022-06-11 12:56:00,C13475097046,1.11E+15,,Hourly         ,$0.96 ,2022-06-11 13:20:00
1635,2022-06-11 13:30:00,C13474564684,1.11E+15,,Hourly         ,$3.48 ,2022-06-11 14:57:00
1636,2022-06-11 13:32:00,C13471568423,1.11E+15,,Hourly         ,$5.20 ,2022-06-11 15:42:00
1638,2022-06-11 14:10:00,C13474099307,1.11E+15,,Hourly         ,$2.12 ,2022-06-11 15:03:00
1639,2022-06-11 14:20:00,C13471944408,0,,Hourly         ,$0.00 ,2022-06-11 14:26:00
1641,2022-06-11 14:31:00,C13471944408,0,,Hourly         ,$0.00 ,2022-06-11 14:38:00
1642,2022-06-11 14:38:00,C13471162126,1.11E+15,,Hourly         ,$7.20 ,2022-06-11 17:37:00
1650,2022-06-11 15:07:00,C13469328332,1.11E+15,,Hourly         ,$5.20 ,2022-06-11 17:17:00
1652,2022-06-11 15:29:00,C13472765249,1.11E+15,,Hourly         ,$4.08 ,2022-06-11 17:10:00
1654,2022-06-11 16:07:00,C13473685701,1.11E+15,,Hourly         ,$1.04 ,2022-06-11 16:32:00
1655,2022-06-11 16:09:00,C13474458001,1.11E+15,,Hourly         ,$0.72 ,2022-06-11 16:27:00
1659,2022-06-11 16:51:00,C13469410056,1.11E+15,,Hourly         ,$5.76 ,2022-06-11 18:21:00
1662,2022-06-11 17:27:00,C13469182989,0,,Season         ,$0.00 ,2022-06-11 19:16:00
1664,2022-06-11 17:41:00,C13475491412,1.11E+15,,Hourly         ,$3.76 ,2022-06-11 18:24:00
1665,2022-06-11 17:55:00,C13061258072,0,,Hourly         ,$0.00 ,2022-06-11 17:56:00
1666,2022-06-11 17:56:00,C13474650795,1.01E+15,,Hourly         ,$3.16 ,2022-06-11 19:14:00
1668,2022-06-11 18:00:00,C13566591632,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 19:33:00
1669,2022-06-11 18:05:00,C13565788362,0,,Season         ,$0.00 ,2022-06-11 19:37:00
1672,2022-06-11 18:26:00,C13471853690,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 23:39:00
1673,2022-06-11 18:39:00,C13471832223,1.01E+15,,Hourly         ,$3.00 ,2022-06-11 22:24:00
1674,2022-06-11 19:02:00,C13474601014,1.01E+15,,               ,$2.10 ,2022-06-11 20:09:00
1675,2022-06-11 19:08:00,C13473459744,0,,Season         ,$0.00 ,2022-06-11 21:13:00
1676,2022-06-11 19:13:00,C13473816851,0,,Season         ,$0.00 ,2022-06-11 19:14:00
1680,2022-06-11 19:17:00,C13566382651,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 23:05:00
1683,2022-06-11 19:49:00,C13472540157,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 23:33:00
1684,2022-06-11 19:53:00,C13474102187,1.11E+15,,Hourly         ,$3.85 ,2022-06-12 00:16:00
1685,2022-06-11 19:54:00,C13566348059,1.11E+15,,Hourly         ,$3.95 ,2022-06-12 00:18:00
1686,2022-06-11 19:56:00,C13471639041,1.11E+15,,Hourly         ,$3.95 ,2022-06-12 00:18:00
1687,2022-06-11 19:56:00,C13470136873,1.11E+15,,Hourly         ,$3.95 ,2022-06-12 00:18:00
1688,2022-06-11 20:05:00,C13468910783,1.11E+15,,Hourly         ,$3.10 ,2022-06-12 00:01:00
1689,2022-06-11 20:06:00,C13566462132,1.11E+15,,Hourly         ,$4.50 ,2022-06-12 00:29:00
1690,2022-06-11 20:08:00,C13469645736,1.11E+15,,Hourly         ,$4.75 ,2022-06-12 00:34:00
1692,2022-06-11 20:12:00,C13471179960,0,,Hourly         ,$0.00 ,
1693,2022-06-11 20:16:00,C13475352301,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 23:22:00
1694,2022-06-11 20:24:00,C13475085067,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 23:23:00
1695,2022-06-11 20:31:00,C13470600135,1.11E+15,,Hourly         ,$3.85 ,2022-06-12 00:16:00
1696,2022-06-11 20:39:00,C13470619836,1.11E+15,,Hourly         ,$3.90 ,2022-06-12 00:17:00
1697,2022-06-11 20:55:00,C13471888315,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 22:32:00
1699,2022-06-11 21:18:00,C13468611950,1.11E+15,,Hourly         ,$3.20 ,2022-06-12 00:04:00
1700,2022-06-11 21:27:00,C13471666910,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 23:34:00
1719,2022-06-12 08:36:00,C13473504639,1.11E+15,,Hourly         ,$6.48 ,2022-06-12 11:17:00
1720,2022-06-12 08:51:00,C13471969504,1.11E+15,,Hourly         ,$7.08 ,2022-06-12 11:48:00
1721,2022-06-12 08:56:00,C13565690012,1.11E+15,,Hourly         ,$9.24 ,2022-06-12 12:46:00
1722,2022-06-12 09:05:00,C13474371302,1.11E+15,,Hourly         ,$8.36 ,2022-06-12 12:33:00
1723,2022-06-12 09:08:00,C13566550482,1.11E+15,,Hourly         ,$4.08 ,2022-06-12 10:50:00
1724,2022-06-12 09:20:00,C13475014000,1.11E+15,,Hourly         ,$7.36 ,2022-06-12 12:24:00
1725,2022-06-12 09:29:00,C13474600082,1.11E+15,,Hourly         ,$6.76 ,2022-06-12 12:18:00
1726,2022-06-12 09:36:00,C13474914985,1.11E+15,,Hourly         ,$2.12 ,2022-06-12 10:28:00
1727,2022-06-12 09:49:00,C13472413914,1.11E+15,,Hourly         ,$4.40 ,2022-06-12 11:39:00
1728,2022-06-12 10:08:00,C13474902685,1.11E+15,,Hourly         ,$3.84 ,2022-06-12 11:43:00
1729,2022-06-12 10:12:00,C13565773688,1.11E+15,,Hourly         ,$3.76 ,2022-06-12 11:45:00
1730,2022-06-12 10:15:00,C13471655996,1.11E+15,,Hourly         ,$3.60 ,2022-06-12 11:45:00
1731,2022-06-12 10:15:00,C13473061993,1.11E+15,,Hourly         ,$3.44 ,2022-06-12 11:41:00
1732,2022-06-12 10:15:00,C13474929133,1.11E+15,,Hourly         ,$3.44 ,2022-06-12 11:41:00
1733,2022-06-12 10:19:00,C13474513657,1.11E+15,,Hourly         ,$3.28 ,2022-06-12 11:41:00
1734,2022-06-12 10:25:00,C13473992627,1.11E+15,,Hourly         ,$4.64 ,2022-06-12 12:21:00
1735,2022-06-12 10:25:00,C13566039568,1.11E+15,,Hourly         ,$3.00 ,2022-06-12 11:40:00
1736,2022-06-12 10:26:00,C13473635014,1.11E+15,,Hourly         ,$2.88 ,2022-06-12 11:38:00
1738,2022-06-12 10:33:00,C13471677737,1.11E+15,,Hourly         ,$2.72 ,2022-06-12 11:40:00
1739,2022-06-12 10:41:00,C13472164014,1.11E+15,,Hourly         ,$3.44 ,2022-06-12 12:07:00
1740,2022-06-12 10:46:00,C13388578084,1.11E+15,,Hourly         ,$1.88 ,2022-06-12 11:32:00
1741,2022-06-12 10:49:00,C13475414901,1.00E+15,,Hourly         ,$3.72 ,2022-06-12 12:22:00
1743,2022-06-12 10:50:00,C13471659750,1.11E+15,,Hourly         ,$2.96 ,2022-06-12 12:04:00
1744,2022-06-12 10:52:00,C13472306541,1.11E+15,,Hourly         ,$3.00 ,2022-06-12 12:06:00
1745,2022-06-12 10:59:00,C13473404120,1.11E+15,,Hourly         ,$1.16 ,2022-06-12 11:28:00
1746,2022-06-12 10:59:00,C13473571424,1.11E+15,,Hourly         ,$2.80 ,2022-06-12 12:09:00
1747,2022-06-12 11:03:00,C13469761836,1.11E+15,,Hourly         ,$3.60 ,2022-06-12 12:32:00
1748,2022-06-12 11:16:00,C13474895078,1.11E+15,,Hourly         ,$2.04 ,2022-06-12 12:06:00
1751,2022-06-12 11:31:00,C13472838618,1.11E+15,,Hourly         ,$0.96 ,2022-06-12 11:54:00
1753,2022-06-12 11:35:00,C13566568386,1.11E+15,,Hourly         ,$1.52 ,2022-06-12 12:12:00
1776,2022-06-12 12:26:00,C13471132359,1.11E+15,,Hourly         ,$1.32 ,2022-06-12 12:59:00
1781,2022-06-12 13:32:00,C13471459950,1.00E+15,,Hourly         ,$13.72 ,2022-06-12 19:10:00
1782,2022-06-12 13:36:00,C13388930704,1.11E+15,,Hourly         ,$8.76 ,2022-06-12 17:14:00
1783,2022-06-12 13:43:00,C13474659012,1.11E+15,,Hourly         ,$13.28 ,2022-06-12 19:44:00
1784,2022-06-12 13:50:00,C13474281953,1.11E+15,,Hourly         ,$0.56 ,2022-06-12 14:04:00
1785,2022-06-12 13:56:00,C13566483251,1.00E+15,,Hourly         ,$2.68 ,2022-06-12 15:02:00
1788,2022-06-12 15:19:00,C13474801077,1.11E+15,,Hourly         ,$4.80 ,2022-06-12 17:18:00
1789,2022-06-12 15:38:00,C13474127943,1.11E+15,,Hourly         ,$4.12 ,2022-06-12 17:21:00
1790,2022-06-12 15:42:00,C13473034547,1.11E+15,,Hourly         ,$8.52 ,2022-06-12 18:25:00
1791,2022-06-12 15:59:00,C13373609859,1.11E+15,,Hourly         ,$7.84 ,2022-06-12 19:08:00
1792,2022-06-12 16:14:00,C13472668256,0,,Hourly         ,$0.00 ,2022-06-12 16:21:00
1797,2022-06-12 17:45:00,C13471146896,1.11E+15,,Hourly         ,$3.60 ,2022-06-12 20:47:00
1798,2022-06-12 18:19:00,C13565788362,0,,Season         ,$0.00 ,2022-06-12 19:45:00
1804,2022-06-12 20:36:00,C13396471147,0,,Hourly         ,$0.00 ,
1806,2022-06-13 07:14:00,C13470461157,0,,Season         ,$0.00 ,2022-06-13 17:21:00
1807,2022-06-13 07:38:00,C13475012731,0,,Season         ,$0.00 ,2022-06-13 16:46:00
1808,2022-06-13 07:40:00,C13396383176,0,,Hourly         ,$0.00 ,2022-06-13 07:42:00
1810,2022-06-13 07:43:00,C13475420908,0,,Season         ,$0.00 ,2022-06-13 18:50:00
1811,2022-06-13 07:57:00,C13472814929,0,,Season         ,$0.00 ,2022-06-13 18:04:00
1812,2022-06-13 08:01:00,C13471891516,0,,Season         ,$0.00 ,2022-06-13 18:02:00
1813,2022-06-13 08:05:00,C13566352539,0,,Season         ,$0.00 ,2022-06-13 14:39:00
1814,2022-06-13 08:06:00,C13565788362,0,,Season         ,$0.00 ,2022-06-13 17:55:00
1815,2022-06-13 08:07:00,C13471757166,0,,Season         ,$0.00 ,2022-06-13 19:20:00
1816,2022-06-13 08:13:00,C13374701517,0,,               ,$0.00 ,2022-06-13 15:30:00
1817,2022-06-13 08:17:00,C13472444959,0,,Season         ,$0.00 ,2022-06-13 17:41:00
1818,2022-06-13 08:23:00,C13468773264,0,,Season         ,$0.00 ,2022-06-13 17:18:00
1819,2022-06-13 08:26:00,C13475514638,0,,Season         ,$0.00 ,2022-06-13 17:38:00
1820,2022-06-13 08:30:00,C13469137501,0,,Season         ,$0.00 ,2022-06-13 17:35:00
1821,2022-06-13 08:30:00,C13059355802,1.11E+15,,Hourly         ,$1.50 ,2022-06-13 17:41:00
1822,2022-06-13 08:31:00,C13471671086,1.11E+15,,Hourly         ,$6.56 ,2022-06-13 11:11:00
1823,2022-06-13 08:34:00,C13471437824,0,,Hourly         ,$0.00 ,2022-06-13 08:38:00
1825,2022-06-13 08:42:00,C13474839968,0,,Season         ,$0.00 ,2022-06-13 17:17:00
1826,2022-06-13 08:43:00,C13473210056,0,,Season         ,$0.00 ,2022-06-13 18:12:00
1827,2022-06-13 08:45:00,C13474017112,0,,Season         ,$0.00 ,2022-06-13 19:35:00
1828,2022-06-13 08:56:00,C13473134123,0,,Season         ,$0.00 ,2022-06-13 12:32:00
1829,2022-06-13 09:07:00,C13472299008,0,,Season         ,$0.00 ,2022-06-13 14:05:00
1830,2022-06-13 09:08:00,C13474114661,0,,Season         ,$0.00 ,2022-06-13 14:23:00
1831,2022-06-13 09:08:00,C13473183368,0,,Season         ,$0.00 ,2022-06-13 18:28:00
1833,2022-06-13 09:28:00,C13474458498,0,,Season         ,$0.00 ,2022-06-13 16:58:00
1834,2022-06-13 09:36:00,C13472078786,1.11E+15,,Hourly         ,$5.56 ,2022-06-25 12:12:00
1835,2022-06-13 09:44:00,C13473500827,0,,Season         ,$0.00 ,2022-06-13 18:33:00
1836,2022-06-13 09:49:00,C13472504781,0,,Hourly         ,$0.00 ,2022-06-13 17:37:00
1837,2022-06-13 09:50:00,C13473037723,1.11E+15,,Hourly         ,$1.48 ,2022-06-13 10:26:00
1838,2022-06-13 09:55:00,C13474772119,1.11E+15,,Hourly         ,$19.00 ,2022-06-13 17:04:00
1839,2022-06-13 10:04:00,C13388578670,0,,Hourly         ,$0.00 ,2022-06-13 10:13:00
1840,2022-06-13 10:12:00,C13470041973,0,,Season         ,$0.00 ,2022-06-13 19:39:00
1842,2022-06-13 10:23:00,C13470650172,0,,Season         ,$0.00 ,2022-06-13 14:08:00
1845,2022-06-13 11:28:00,C13471642722,1.11E+15,,Hourly         ,$1.30 ,2022-06-13 11:54:00
1846,2022-06-13 11:51:00,C13474678641,1.11E+15,,Hourly         ,$15.73 ,2022-06-13 17:51:00
1849,2022-06-13 13:16:00,C13473134123,0,,Season         ,$0.00 ,2022-06-13 18:46:00
1850,2022-06-13 13:21:00,C13374832221,0,,Hourly         ,$0.00 ,2022-06-13 18:53:00
1851,2022-06-13 13:31:00,C13469336111,1.11E+15,,Hourly         ,$3.85 ,2022-06-13 14:59:00
1852,2022-06-13 13:51:00,C13471671086,1.11E+15,,Hourly         ,$6.77 ,2022-06-13 16:37:00
1855,2022-06-13 14:09:00,C13566091244,0,,Season         ,$0.00 ,2022-06-13 16:28:00
1857,2022-06-13 14:27:00,C13470650172,0,,Season         ,$0.00 ,2022-06-13 14:54:00
1861,2022-06-13 15:01:00,C13474601064,0,,Season         ,$0.00 ,2022-06-13 16:33:00
1862,2022-06-13 15:17:00,C13470301014,1.11E+15,,               ,$2.04 ,2022-06-13 16:30:00
1863,2022-06-13 15:24:00,C13474447450,0,,Hourly         ,$0.00 ,2022-06-13 18:38:00
1864,2022-06-13 15:29:00,C13565832095,0,,Hourly         ,$0.00 ,2022-06-13 17:59:00
1866,2022-06-13 15:36:00,C13467963527,1.11E+15,,Hourly         ,$8.76 ,2022-06-13 18:06:00
1867,2022-06-13 15:37:00,C13472839887,0,,Season         ,$0.00 ,2022-06-13 18:21:00
1868,2022-06-13 15:40:00,C13475624197,0,,Hourly         ,$0.00 ,2022-06-13 18:03:00
1869,2022-06-13 15:41:00,C13473037723,1.11E+15,,Hourly         ,$8.56 ,2022-06-13 18:12:00
1870,2022-06-13 15:41:00,C13473839705,0,,Hourly         ,$0.00 ,2022-06-13 17:56:00
1871,2022-06-13 15:52:00,C13470548119,0,,Season         ,$0.00 ,2022-06-13 18:01:00
1872,2022-06-13 15:55:00,C13475567588,0,,Hourly         ,$0.00 ,2022-06-13 18:02:00
1873,2022-06-13 15:59:00,C13473590406,1.11E+15,,Hourly         ,$4.40 ,2022-06-13 17:49:00
1874,2022-06-13 15:59:00,C13475185354,1.11E+15,,Hourly         ,$4.76 ,2022-06-13 17:58:00
1882,2022-06-13 17:07:00,C13474114661,0,,Season         ,$0.00 ,2022-06-13 18:14:00
1886,2022-06-13 17:28:00,C13473969031,1.11E+15,,Hourly         ,$24.44 ,2022-06-14 06:53:00
1901,2022-06-13 18:03:00,C13470650172,0,,Season         ,$0.00 ,2022-06-14 07:59:00
1905,2022-06-13 18:08:00,C13475319087,1.11E+15,,Hourly         ,$3.00 ,2022-06-13 19:46:00
1906,2022-06-13 18:11:00,C13466966793,1.11E+15,,Hourly         ,$3.00 ,2022-06-13 22:08:00
1911,2022-06-13 18:28:00,C13566299399,1.11E+15,,Hourly         ,$3.00 ,2022-06-13 22:43:00
1918,2022-06-13 19:11:00,C13470622452,1.11E+15,,Hourly         ,$3.00 ,2022-06-13 22:07:00
1927,2022-06-14 07:02:00,C13470461157,0,,Season         ,$0.00 ,2022-06-14 17:59:00
1928,2022-06-14 07:34:00,C13475529561,0,,Season         ,$0.00 ,2022-06-14 17:46:00
1929,2022-06-14 07:39:00,C13565903053,0,,Season         ,$0.00 ,2022-06-14 17:04:00
1930,2022-06-14 07:42:00,C13475420908,0,,Season         ,$0.00 ,2022-06-14 07:43:00
1932,2022-06-14 07:48:00,C13473816851,0,,Season         ,$0.00 ,2022-06-14 17:28:00
1933,2022-06-14 07:54:00,C13374701517,0,,               ,$0.00 ,2022-06-14 15:59:00
1934,2022-06-14 07:58:00,C13471638926,0,,               ,$0.00 ,2022-06-14 21:25:00
1936,2022-06-14 08:00:00,C13472444959,0,,Season         ,$0.00 ,2022-06-15 02:22:00
1937,2022-06-14 08:05:00,C13472814929,0,,Season         ,$0.00 ,2022-06-14 17:40:00
1938,2022-06-14 08:10:00,C13565788362,0,,Season         ,$0.00 ,2022-06-14 17:51:00
1939,2022-06-14 08:11:00,C13566352539,0,,Season         ,$0.00 ,2022-06-14 17:46:00
1940,2022-06-14 08:12:00,C13474601064,0,,Season         ,$0.00 ,2022-06-14 17:39:00
1941,2022-06-14 08:20:00,C13473459744,0,,Season         ,$0.00 ,2022-06-14 19:09:00
1942,2022-06-14 08:22:00,C13470818099,0,,Season         ,$0.00 ,2022-06-14 11:52:00
1943,2022-06-14 08:23:00,C13473532757,0,,Season         ,$0.00 ,2022-06-14 15:51:00
1944,2022-06-14 08:25:00,C13472990276,0,,Season         ,$0.00 ,2022-06-14 17:52:00
1945,2022-06-14 08:26:00,C13475514638,0,,Season         ,$0.00 ,2022-06-14 17:59:00
1946,2022-06-14 08:27:00,C13066791559,1.11E+15,,Hourly         ,$1.50 ,2022-06-14 09:29:00
1947,2022-06-14 08:27:00,C13566474525,0,,Season         ,$0.00 ,2022-06-14 20:09:00
1948,2022-06-14 08:28:00,C13566533264,0,,Season         ,$0.00 ,2022-06-14 18:25:00
1949,2022-06-14 08:32:00,C13474458498,0,,Season         ,$0.00 ,2022-06-14 15:09:00
1950,2022-06-14 08:35:00,C13059355802,0,,Hourly         ,$0.00 ,2022-06-14 17:45:00
1951,2022-06-14 08:37:00,C13472450116,0,,Hourly         ,$0.00 ,2022-06-14 18:38:00
1952,2022-06-14 08:37:00,C13473144081,0,,Season         ,$0.00 ,2022-06-14 19:24:00
1953,2022-06-14 08:38:00,C13474648173,0,,Season         ,$0.00 ,2022-06-14 17:54:00
1955,2022-06-14 08:39:00,C13475026805,0,,Season         ,$0.00 ,2022-06-14 17:18:00
1954,2022-06-14 08:39:00,C13566372149,1.11E+15,,Hourly         ,$10.29 ,2022-06-14 12:32:00
1956,2022-06-14 08:41:00,C13474017112,0,,Season         ,$0.00 ,2022-06-14 17:55:00
1957,2022-06-14 08:41:00,C13389071639,0,,Hourly         ,$0.00 ,2022-06-14 08:49:00
1958,2022-06-14 08:41:00,C13473880953,0,,Season         ,$0.00 ,2022-06-14 17:18:00
1959,2022-06-14 08:46:00,C13471671086,0,,Hourly         ,$0.00 ,2022-06-14 17:45:00
1960,2022-06-14 08:46:00,C13473210056,0,,Season         ,$0.00 ,2022-06-14 20:41:00
1961,2022-06-14 08:49:00,C13474648693,1.11E+15,,Hourly         ,$7.29 ,2022-06-14 11:40:00
1963,2022-06-14 08:51:00,C13474772119,1.11E+15,,Hourly         ,$5.71 ,2022-06-14 11:10:00
1964,2022-06-14 08:55:00,C13469870746,0,,Hourly         ,$0.00 ,2022-06-14 18:26:00
1966,2022-06-14 08:56:00,C13471559140,0,,Hourly         ,$0.00 ,2022-06-14 17:30:00
1965,2022-06-14 08:56:00,C13474437302,0,,Season         ,$0.00 ,2022-06-14 12:03:00
1967,2022-06-14 08:58:00,C13472559297,0,,Season         ,$0.00 ,2022-06-14 16:24:00
1968,2022-06-14 09:01:00,C13473183368,0,,Season         ,$0.00 ,2022-06-14 18:39:00
1969,2022-06-14 09:07:00,C13474114661,0,,Season         ,$0.00 ,2022-06-14 12:08:00
1970,2022-06-14 09:11:00,C13565816759,0,,Hourly         ,$0.00 ,2022-06-14 17:42:00
1971,2022-06-14 09:17:00,C13473275430,0,,Season         ,$0.00 ,2022-06-14 18:05:00
1972,2022-06-14 09:19:00,C13474577908,0,,Season         ,$0.00 ,2022-06-14 18:24:00
1973,2022-06-14 09:21:00,C13566091244,0,,Season         ,$0.00 ,2022-06-14 19:04:00
1975,2022-06-14 09:23:00,C13468773264,0,,Season         ,$0.00 ,2022-06-14 18:07:00
1974,2022-06-14 09:23:00,C13475420908,0,,Season         ,$0.00 ,2022-06-14 18:36:00
1976,2022-06-14 09:25:00,C13474993820,0,,Season         ,$0.00 ,2022-06-14 11:39:00
1977,2022-06-14 09:26:00,C13474503499,0,,Season         ,$0.00 ,2022-06-14 17:17:00
1978,2022-06-14 09:26:00,C13473787109,0,,Season         ,$0.00 ,2022-06-14 18:03:00
1979,2022-06-14 09:28:00,C13471487100,0,,Hourly         ,$0.00 ,2022-06-14 11:38:00
1981,2022-06-14 09:30:00,C13565700094,0,,Season         ,$0.00 ,2022-06-14 14:37:00
1982,2022-06-14 09:31:00,C13470352778,1.11E+15,,Hourly         ,$2.68 ,2022-06-14 10:38:00
1983,2022-06-14 09:33:00,C13470041973,0,,Season         ,$0.00 ,2022-06-14 18:47:00
1984,2022-06-14 09:34:00,C13472504781,0,,Hourly         ,$0.00 ,2022-06-14 17:59:00
1985,2022-06-14 09:37:00,C13471675870,1.11E+15,,Hourly         ,$8.07 ,2022-06-14 12:34:00
1986,2022-06-14 09:39:00,C13474031805,0,,Season         ,$0.00 ,2022-06-14 18:05:00
1987,2022-06-14 09:54:00,C13388531206,1.11E+15,,Hourly         ,$0.96 ,2022-06-14 10:17:00
1988,2022-06-14 09:54:00,C13472313330,0,,Season         ,$0.00 ,2022-06-14 20:37:00
1989,2022-06-14 09:54:00,C13470650172,0,,Season         ,$0.00 ,2022-06-14 12:09:00
1990,2022-06-14 10:01:00,C13470891854,1.11E+15,,Hourly         ,$1.60 ,2022-06-14 10:40:00
1992,2022-06-14 10:34:00,C13472772864,1.11E+15,,Hourly         ,$0.68 ,2022-06-14 10:51:00
1995,2022-06-14 10:45:00,C13388802844,1.11E+15,,Hourly         ,$1.90 ,2022-06-14 11:25:00
1997,2022-06-14 11:10:00,C13566016682,1.11E+15,,               ,$0.49 ,2022-06-14 11:23:00
2010,2022-06-14 12:38:00,C13468008232,1.11E+15,,Hourly         ,$5.62 ,2022-06-14 14:37:00
2011,2022-06-14 12:44:00,C13388867121,1.11E+15,,Hourly         ,$0.85 ,2022-06-14 13:01:00
2012,2022-06-14 12:56:00,C13470650172,0,,Season         ,$0.00 ,2022-06-15 07:27:00
2014,2022-06-14 13:07:00,C13388867121,1.11E+15,,Hourly         ,$0.85 ,2022-06-14 13:23:00
2016,2022-06-14 13:37:00,C13474114661,0,,Season         ,$0.00 ,2022-06-14 18:51:00
2017,2022-06-14 13:40:00,C13472261834,1.11E+15,,Hourly         ,$6.08 ,2022-06-14 16:06:00
2018,2022-06-14 13:42:00,C13474772119,1.11E+15,,Hourly         ,$9.70 ,2022-06-14 17:39:00
2019,2022-06-14 13:52:00,C13566204690,1.11E+15,,Hourly         ,$13.00 ,2022-06-14 19:03:00
2020,2022-06-14 13:57:00,C13474437302,0,,Season         ,$0.00 ,2022-06-14 16:56:00
2021,2022-06-14 14:27:00,C13470818099,0,,Season         ,$0.00 ,2022-06-14 17:21:00
2024,2022-06-14 14:47:00,C13471317951,1.11E+15,,Hourly         ,$3.76 ,2022-06-14 16:20:00
2025,2022-06-14 15:07:00,C13472909286,1.11E+15,,Hourly         ,$1.68 ,2022-06-14 15:48:00
2027,2022-06-14 15:11:00,C13473037723,1.11E+15,,Hourly         ,$1.60 ,2022-06-14 15:50:00
2028,2022-06-14 15:47:00,C13473344615,1.11E+15,,Hourly         ,$3.04 ,2022-06-14 17:02:00
2033,2022-06-14 15:59:00,C13472667472,1.11E+15,,Hourly         ,$4.24 ,2022-06-14 17:44:00
2035,2022-06-14 16:06:00,C13474659012,1.11E+15,,Hourly         ,$4.24 ,2022-06-14 17:52:00
2038,2022-06-14 16:35:00,C13388799016,1.11E+15,,Hourly         ,$6.40 ,2022-06-14 18:21:00
2039,2022-06-14 16:40:00,C13389033944,0,,Hourly         ,$0.00 ,2022-06-14 16:45:00
2041,2022-06-14 16:55:00,C13468343612,0,,Season         ,$0.00 ,2022-06-14 17:03:00
2046,2022-06-14 17:13:00,C13470986483,1.11E+15,,Hourly         ,$4.88 ,2022-06-14 18:11:00
2050,2022-06-14 17:21:00,C13474902039,1.11E+15,,Hourly         ,$4.56 ,2022-06-14 20:41:00
2057,2022-06-14 17:42:00,C13472995581,1.11E+15,,Hourly         ,$0.44 ,2022-06-14 17:53:00
2076,2022-06-14 18:07:00,C13469123485,1.11E+15,,Hourly         ,$3.00 ,2022-06-14 20:32:00
2082,2022-06-14 18:26:00,C13475469775,1.11E+15,,Hourly         ,$3.00 ,2022-06-14 20:26:00
2087,2022-06-14 18:41:00,C13472173750,1.00E+15,,Hourly         ,$3.00 ,2022-06-14 21:05:00
2088,2022-06-14 18:47:00,C13474897816,1.11E+15,,Hourly         ,$3.00 ,2022-06-14 22:35:00
2090,2022-06-14 18:48:00,C13472288747,1.11E+15,,Hourly         ,$3.00 ,2022-06-14 22:07:00
2092,2022-06-14 18:53:00,C13471698045,1.11E+15,,Hourly         ,$3.00 ,2022-06-14 22:39:00
2093,2022-06-14 18:58:00,C13469211173,1.00E+15,,Hourly         ,$3.00 ,2022-06-14 20:03:00
2098,2022-06-14 19:24:00,C13471574874,0,,Hourly         ,$0.00 ,2022-06-14 19:34:00
2113,2022-06-15 07:18:00,C13470461157,0,,Season         ,$0.00 ,2022-06-15 17:23:00
2115,2022-06-15 07:28:00,C13566121918,0,,Season         ,$0.00 ,2022-06-15 17:41:00
2116,2022-06-15 07:30:00,C13471891516,0,,Season         ,$0.00 ,2022-06-15 18:33:00
2117,2022-06-15 07:34:00,C13475420908,0,,Season         ,$0.00 ,2022-06-15 18:53:00
2118,2022-06-15 07:40:00,C13473459744,0,,Season         ,$0.00 ,2022-06-15 18:23:00
2119,2022-06-15 07:43:00,C13895998631,1.11E+15,,Hourly         ,$14.88 ,2022-06-15 13:19:00
2120,2022-06-15 07:46:00,C13474601064,0,,Season         ,$0.00 ,2022-06-15 12:10:00
2121,2022-06-15 07:49:00,C13474691731,0,,               ,$0.00 ,2022-06-15 18:00:00
2122,2022-06-15 07:50:00,C13475456517,0,,Hourly         ,$0.00 ,2022-06-15 17:12:00
2123,2022-06-15 07:56:00,C13471917025,1.11E+15,,Hourly         ,$14.11 ,2022-06-15 13:14:00
2124,2022-06-15 07:58:00,C13565903053,0,,Season         ,$0.00 ,2022-06-15 17:10:00
2125,2022-06-15 07:59:00,C13472814929,0,,Season         ,$0.00 ,2022-06-15 17:49:00
