S/NO.,ENTRYDATETIME,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT,EXITDATETIME
6861,2022-06-10 14:12:00,C13471586225,1.00E+15,,Hourly         ,$12.12 ,2022-06-10 18:28:00
6863,2022-06-10 14:15:00,C13388797772,1.11E+15,,Hourly         ,$1.56 ,2022-06-10 14:53:00
6865,2022-06-10 14:16:00,C13388882507,1.11E+15,,Hourly         ,$0.96 ,2022-06-10 14:40:00
6874,2022-06-10 14:31:00,C13566595163,1.11E+15,,Hourly         ,$11.36 ,2022-06-10 18:13:00
6878,2022-06-10 14:45:00,C13388376743,1.11E+15,,Hourly         ,$1.12 ,2022-06-10 15:13:00
6887,2022-06-10 14:55:00,C13388891193,1.11E+15,,Hourly         ,$5.01 ,2022-06-10 17:54:00
6884,2022-06-10 14:55:00,C13472388224,0,,Season         ,$0.00 ,2022-06-10 16:33:00
6890,2022-06-10 14:59:00,C13566003754,1.11E+15,,Hourly         ,$2.80 ,2022-06-10 16:09:00
6892,2022-06-10 15:06:00,C13058203351,1.11E+15,,Hourly         ,$1.50 ,2022-06-10 18:09:00
6894,2022-06-10 15:07:00,C13473010497,1.11E+15,,Hourly         ,$1.40 ,2022-06-10 15:41:00
6897,2022-06-10 15:12:00,C13475422954,1.11E+15,,Hourly         ,$2.88 ,2022-06-10 16:23:00
6902,2022-06-10 15:22:00,C13388715635,1.11E+15,,Hourly         ,$1.68 ,2022-06-10 16:03:00
6907,2022-06-10 15:26:00,C13471272537,1.11E+15,,Hourly         ,$0.56 ,2022-06-10 15:39:00
6909,2022-06-10 15:28:00,C13474199379,1.11E+15,,Hourly         ,$6.36 ,2022-06-10 18:33:00
6922,2022-06-10 15:44:00,C13388276711,0,,Hourly         ,$0.00 ,2022-06-10 15:50:00
6929,2022-06-10 15:48:00,C13471564429,1.11E+15,,Hourly         ,$0.95 ,2022-06-10 16:22:00
6928,2022-06-10 15:48:00,C13470955967,1.11E+15,,Hourly         ,$2.08 ,2022-06-10 16:39:00
6925,2022-06-10 15:48:00,C13473265801,1.00E+15,,Hourly         ,$8.28 ,2022-06-10 18:21:00
6931,2022-06-10 15:49:00,C13372519259,0,,Season         ,$0.00 ,2022-06-10 19:42:00
6934,2022-06-10 15:50:00,C13388297870,0,,Hourly         ,$0.00 ,2022-06-10 15:58:00
6937,2022-06-10 15:53:00,C13566591632,0,,Season         ,$0.00 ,2022-06-10 17:54:00
6938,2022-06-10 15:53:00,C13471938534,1.11E+15,,Hourly         ,$2.16 ,2022-06-10 16:47:00
6942,2022-06-10 15:57:00,C13473862674,1.11E+15,,Hourly         ,$7.92 ,2022-06-10 18:17:00
6945,2022-06-10 16:01:00,C13471233068,1.11E+15,,Hourly         ,$7.76 ,2022-06-10 18:18:00
6947,2022-06-10 16:02:00,C13388404263,1.11E+15,,Hourly         ,$1.72 ,2022-06-10 16:44:00
6953,2022-06-10 16:19:00,C13388318365,1.11E+15,,Hourly         ,$7.04 ,2022-06-10 19:03:00
6955,2022-06-10 16:19:00,C13474256924,1.01E+15,,Hourly         ,$1.28 ,2022-06-10 16:51:00
6961,2022-06-10 16:36:00,C110012345678789,1.11E+15,,Hourly         ,$1.50 ,2022-06-15 16:16:00
6962,2022-06-10 16:37:00,C13057811805,1.11E+15,,Hourly         ,$1.50 ,2022-06-10 16:58:00
6977,2022-06-10 17:10:00,C13474226291,1.00E+15,,Hourly         ,$5.00 ,2022-06-10 18:50:00
6982,2022-06-10 17:23:00,C13473544546,0,,Season         ,$0.00 ,2022-06-10 19:38:00
6986,2022-06-10 17:29:00,C13472708788,0,,Hourly         ,$0.00 ,2022-06-10 17:31:00
7002,2022-06-10 17:49:00,C13473679917,1.11E+15,,Hourly         ,$2.41 ,2022-06-10 22:10:00
7005,2022-06-10 17:51:00,C13475223768,1.11E+15,,Hourly         ,$3.36 ,2022-06-10 20:41:00
7013,2022-06-10 18:03:00,C13475581057,1.01E+15,,Hourly         ,$3.00 ,2022-06-10 23:03:00
7016,2022-06-10 18:07:00,C13469182989,0,,Season         ,$0.00 ,2022-06-10 21:55:00
7021,2022-06-10 18:15:00,C13388571491,1.01E+15,,Hourly         ,$3.00 ,2022-06-10 22:54:00
7026,2022-06-10 18:20:00,C13475553751,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 18:40:00
7033,2022-06-10 18:24:00,C13473020570,0,,Hourly         ,$0.00 ,2022-06-10 18:29:00
7036,2022-06-10 18:24:00,C13473877417,1.00E+15,,Hourly         ,$3.00 ,2022-06-10 20:09:00
7037,2022-06-10 18:25:00,C13470305957,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:21:00
7040,2022-06-10 18:27:00,C13566105336,0,,Hourly         ,$0.00 ,2022-06-10 18:35:00
7048,2022-06-10 18:36:00,C13473381508,1.11E+15,,Hourly         ,$2.10 ,2022-06-10 22:08:00
7052,2022-06-10 18:38:00,C13471728604,1.00E+15,,Hourly         ,$3.00 ,2022-06-10 21:48:00
7055,2022-06-10 18:42:00,C13475036895,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:13:00
7060,2022-06-10 18:46:00,C13061116006,1.11E+15,,Hourly         ,$1.50 ,2022-06-10 21:41:00
7062,2022-06-10 18:47:00,C13565679148,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:33:00
7064,2022-06-10 18:48:00,C13471871742,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 20:48:00
7066,2022-06-10 18:49:00,C13474807182,1.00E+15,,Hourly         ,$2.10 ,2022-06-10 22:19:00
7069,2022-06-10 18:50:00,C13565920914,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 20:22:00
7074,2022-06-10 18:58:00,C13469920236,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 23:51:00
7076,2022-06-10 18:58:00,C13566478056,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:49:00
7077,2022-06-10 18:59:00,C13471411977,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:17:00
7080,2022-06-10 19:00:00,C13467181540,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:25:00
7082,2022-06-10 19:03:00,C13469587809,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 23:37:00
7085,2022-06-10 19:05:00,C13388708892,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:02:00
7087,2022-06-10 19:06:00,C13566356095,1.11E+15,,Hourly         ,$2.10 ,2022-06-10 22:07:00
7090,2022-06-10 19:08:00,C13471612238,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:21:00
7093,2022-06-10 19:09:00,C13473647473,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:48:00
7094,2022-06-10 19:09:00,C13475415662,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:09:00
7097,2022-06-10 19:12:00,C13471744684,0,,Season         ,$0.00 ,2022-06-10 19:16:00
7100,2022-06-10 19:16:00,C13473430505,1.00E+15,,Hourly         ,$3.00 ,2022-06-10 22:55:00
7103,2022-06-10 19:16:00,C13471555230,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 23:49:00
7105,2022-06-10 19:18:00,C13471167696,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:13:00
7108,2022-06-10 19:19:00,C13475644063,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 21:34:00
7109,2022-06-10 19:20:00,C13472089795,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 23:53:00
7111,2022-06-10 19:22:00,C13566027885,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:55:00
7115,2022-06-10 19:25:00,C13474250506,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 23:44:00
7117,2022-06-10 19:29:00,C13475034610,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 23:50:00
7119,2022-06-10 19:29:00,C13467173614,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:13:00
7124,2022-06-10 19:32:00,C13472989731,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 21:53:00
7127,2022-06-10 19:33:00,C13470435730,1.11E+15,,Hourly         ,$5.80 ,2022-06-11 00:55:00
7128,2022-06-10 19:33:00,C13472388224,0,,Season         ,$0.00 ,2022-06-10 19:51:00
7130,2022-06-10 19:37:00,C13469441077,1.00E+15,,Hourly         ,$3.00 ,2022-06-10 21:26:00
7134,2022-06-10 19:40:00,C13471698665,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:54:00
7139,2022-06-10 19:50:00,C13472294471,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 21:40:00
7141,2022-06-10 19:51:00,C13475357888,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 21:55:00
7144,2022-06-10 19:53:00,C13472768961,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:20:00
7152,2022-06-10 20:19:00,C13470634473,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 23:29:00
7157,2022-06-10 20:34:00,C13474685320,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 22:14:00
7177,2022-06-10 22:04:00,C13468279895,1.11E+15,,Hourly         ,$3.00 ,2022-06-10 23:46:00
7209,2022-06-10 23:11:00,C13474471861,1.11E+15,,Hourly         ,$5.25 ,2022-06-11 00:55:00
7229,2022-06-11 05:55:00,C13473794948,1.11E+15,,Hourly         ,$8.45 ,2022-06-11 09:24:00
7231,2022-06-11 07:02:00,C13565920914,1.11E+15,,Hourly         ,$2.72 ,2022-06-11 08:09:00
7233,2022-06-11 07:24:00,C13566158210,1.11E+15,,Hourly         ,$7.06 ,2022-06-11 11:35:00
7235,2022-06-11 07:25:00,C13472046733,1.11E+15,,Hourly         ,$23.44 ,2022-06-11 17:11:00
7237,2022-06-11 07:34:00,C13566215664,1.11E+15,,Hourly         ,$6.66 ,2022-06-11 11:31:00
7239,2022-06-11 07:36:00,C13471538119,1.11E+15,,Hourly         ,$9.64 ,2022-06-11 11:36:00
7243,2022-06-11 07:41:00,C13474019448,1.11E+15,,Hourly         ,$6.50 ,2022-06-11 11:33:00
7245,2022-06-11 07:42:00,C13472481250,1.11E+15,,Hourly         ,$6.58 ,2022-06-11 11:37:00
7247,2022-06-11 07:43:00,C13469889273,1.11E+15,,Hourly         ,$8.96 ,2022-06-11 13:03:00
7249,2022-06-11 07:44:00,C13565986494,1.11E+15,,Hourly         ,$9.16 ,2022-06-11 11:33:00
7252,2022-06-11 07:46:00,C13566186582,0,,Season         ,$0.00 ,2022-06-11 11:37:00
7254,2022-06-11 07:48:00,C13471317886,0,,Season         ,$0.00 ,2022-06-11 17:40:00
7256,2022-06-11 07:50:00,C13472852501,1.11E+15,,Hourly         ,$22.48 ,2022-06-11 17:11:00
7259,2022-06-11 07:51:00,C13566364437,1.11E+15,,Hourly         ,$9.48 ,2022-06-11 11:48:00
7264,2022-06-11 07:52:00,C12365714379,0,,               ,$0.00 ,2022-06-11 21:33:00
7260,2022-06-11 07:52:00,C13471548490,1.00E+15,,Hourly         ,$7.22 ,2022-06-11 12:09:00
7265,2022-06-11 07:53:00,C13475057266,1.11E+15,,Hourly         ,$22.40 ,2022-06-11 17:12:00
7268,2022-06-11 07:54:00,C13468451835,1.11E+15,,Hourly         ,$7.80 ,2022-06-11 11:09:00
7271,2022-06-11 07:56:00,C13566456614,1.11E+15,,Hourly         ,$7.11 ,2022-06-11 12:10:00
7275,2022-06-11 08:01:00,C13473342453,1.11E+15,,Hourly         ,$22.44 ,2022-06-11 17:22:00
7279,2022-06-11 08:02:00,C13566356095,1.11E+15,,Hourly         ,$5.88 ,2022-06-11 11:32:00
7284,2022-06-11 08:06:00,C13467181540,1.11E+15,,Hourly         ,$9.36 ,2022-06-11 12:00:00
7283,2022-06-11 08:06:00,C13475089117,1.11E+15,,Hourly         ,$8.48 ,2022-06-11 11:38:00
7286,2022-06-11 08:06:00,C13474807182,1.00E+15,,Hourly         ,$12.24 ,2022-06-11 15:23:00
7288,2022-06-11 08:07:00,C13566345685,1.11E+15,,Hourly         ,$6.24 ,2022-06-11 11:50:00
7291,2022-06-11 08:08:00,C13566418900,1.11E+15,,Hourly         ,$21.68 ,2022-06-11 17:10:00
7295,2022-06-11 08:10:00,C13473332024,1.11E+15,,Hourly         ,$1.60 ,2022-06-11 08:49:00
7298,2022-06-11 08:11:00,C13475154244,1.11E+15,,Hourly         ,$5.74 ,2022-06-11 11:35:00
7301,2022-06-11 08:12:00,C13565893351,1.11E+15,,Hourly         ,$7.25 ,2022-06-11 12:31:00
7302,2022-06-11 08:13:00,C13061256175,1.00E+15,,Hourly         ,$1.50 ,2022-06-11 17:10:00
7305,2022-06-11 08:14:00,C13565894383,1.11E+15,,Hourly         ,$12.71 ,2022-06-11 15:47:00
7310,2022-06-11 08:16:00,C13471585144,1.11E+15,,Hourly         ,$6.58 ,2022-06-11 12:10:00
7312,2022-06-11 08:18:00,C13565972882,1.11E+15,,Hourly         ,$6.75 ,2022-06-11 12:19:00
7316,2022-06-11 08:19:00,C13060390287,1.00E+15,,Hourly         ,$1.50 ,2022-06-11 12:14:00
7317,2022-06-11 08:19:00,C13474874355,1.11E+15,,Hourly         ,$11.84 ,2022-06-11 15:21:00
7320,2022-06-11 08:20:00,C13475440031,1.11E+15,,Hourly         ,$21.20 ,2022-06-11 17:10:00
7323,2022-06-11 08:25:00,C13565791571,1.11E+15,,Hourly         ,$21.04 ,2022-06-11 17:10:00
7327,2022-06-11 08:36:00,C13474376386,1.11E+15,,Hourly         ,$11.37 ,2022-06-11 15:21:00
7330,2022-06-11 08:40:00,C13474511922,1.11E+15,,Hourly         ,$14.32 ,2022-06-11 14:37:00
7333,2022-06-11 08:45:00,C13060373193,1.01E+15,,Hourly         ,$1.50 ,2022-06-11 19:02:00
7335,2022-06-11 08:46:00,C13474707407,1.11E+15,,Hourly         ,$14.68 ,2022-06-11 14:53:00
7337,2022-06-11 08:47:00,C13468758529,0,,Season         ,$0.00 ,2022-06-11 18:27:00
7341,2022-06-11 08:48:00,C13566228945,1.11E+15,,Hourly         ,$12.76 ,2022-06-11 14:07:00
7340,2022-06-11 08:48:00,C13470663068,1.11E+15,,Hourly         ,$12.76 ,2022-06-11 14:06:00
7346,2022-06-11 08:54:00,C13472386583,1.11E+15,,Hourly         ,$10.72 ,2022-06-11 15:17:00
7351,2022-06-11 08:58:00,C13473463059,1.11E+15,,Hourly         ,$7.12 ,2022-06-11 11:56:00
7350,2022-06-11 08:58:00,C13473214412,1.11E+15,,Hourly         ,$9.88 ,2022-06-11 13:04:00
7354,2022-06-11 09:06:00,C13473986497,1.11E+15,,Hourly         ,$9.68 ,2022-06-11 13:08:00
7356,2022-06-11 09:08:00,C13475594208,0,,Season         ,$0.00 ,2022-06-11 15:33:00
7360,2022-06-11 09:15:00,C13466921055,1.11E+15,,Hourly         ,$3.56 ,2022-06-11 10:44:00
7363,2022-06-11 09:23:00,C13472077035,1.11E+15,,Hourly         ,$9.84 ,2022-06-11 13:29:00
7366,2022-06-11 09:28:00,C13566116093,1.11E+15,,Hourly         ,$3.32 ,2022-06-11 10:50:00
7370,2022-06-11 09:32:00,C13388539415,1.11E+15,,Hourly         ,$6.16 ,2022-06-11 12:06:00
7375,2022-06-11 09:59:00,C13474496512,1.00E+15,,Hourly         ,$4.04 ,2022-06-11 11:39:00
7376,2022-06-11 09:59:00,C13060795246,1.00E+15,,Hourly         ,$1.50 ,2022-06-11 15:10:00
7379,2022-06-11 10:00:00,C13060859233,1.11E+15,,Hourly         ,$1.50 ,2022-06-11 23:53:00
7381,2022-06-11 10:03:00,C13388759400,1.11E+15,,Hourly         ,$4.92 ,2022-06-11 12:06:00
7383,2022-06-11 10:06:00,C13474611633,0,,Season         ,$0.00 ,2022-06-11 11:05:00
7385,2022-06-11 10:08:00,C13565784962,0,,Season         ,$0.00 ,2022-06-11 18:18:00
7387,2022-06-11 10:10:00,C13474222117,1.11E+15,,Hourly         ,$7.04 ,2022-06-11 13:05:00
7392,2022-06-11 10:26:00,C13471564429,1.11E+15,,Hourly         ,$3.08 ,2022-06-11 12:16:00
7394,2022-06-11 10:29:00,C13474577298,0,,Season         ,$0.00 ,2022-06-11 11:25:00
7397,2022-06-11 10:37:00,C13469680959,0,,Season         ,$0.00 ,2022-06-11 15:50:00
7399,2022-06-11 10:43:00,C13388882713,1.11E+15,,Hourly         ,$1.44 ,2022-06-11 11:18:00
7402,2022-06-11 10:45:00,C13388884537,1.00E+15,,Hourly         ,$2.48 ,2022-06-11 11:47:00
7405,2022-06-11 10:47:00,C13474541689,1.11E+15,,Hourly         ,$9.88 ,2022-06-11 14:54:00
7408,2022-06-11 10:50:00,C13474016839,0,,Season         ,$0.00 ,2022-06-11 11:34:00
7409,2022-06-11 10:56:00,C13061153824,1.11E+15,,Hourly         ,$1.50 ,2022-06-11 17:14:00
7412,2022-06-11 11:08:00,C13566509660,1.11E+15,,Hourly         ,$3.36 ,2022-06-11 12:31:00
7415,2022-06-11 11:12:00,C13471479065,0,,Season         ,$0.00 ,2022-06-11 16:43:00
7417,2022-06-11 11:13:00,C13388682691,1.11E+15,,Hourly         ,$1.04 ,2022-06-11 11:39:00
7420,2022-06-11 11:19:00,C13471505589,1.11E+15,,Hourly         ,$3.84 ,2022-06-11 12:54:00
7424,2022-06-11 11:28:00,C13471938534,1.11E+15,,Hourly         ,$1.68 ,2022-06-11 12:10:00
7427,2022-06-11 11:29:00,C13566431012,1.11E+15,,Hourly         ,$6.64 ,2022-06-11 15:25:00
7433,2022-06-11 11:33:00,C13475312404,1.11E+15,,Hourly         ,$6.58 ,2022-06-11 15:27:00
7436,2022-06-11 11:35:00,C13059792110,1.01E+15,,Hourly         ,$1.50 ,2022-06-11 12:28:00
7437,2022-06-11 11:35:00,C13470079022,1.11E+15,,Hourly         ,$8.26 ,2022-06-11 16:29:00
7441,2022-06-11 11:36:00,C13388471361,1.11E+15,,Hourly         ,$1.04 ,2022-06-11 12:01:00
7446,2022-06-11 11:37:00,C13566360920,1.11E+15,,Hourly         ,$8.93 ,2022-06-11 16:56:00
7450,2022-06-11 11:39:00,C13474471936,1.11E+15,,Hourly         ,$9.24 ,2022-06-11 15:29:00
7455,2022-06-11 11:42:00,C13566321677,1.11E+15,,Hourly         ,$1.12 ,2022-06-11 12:09:00
7457,2022-06-11 11:44:00,C13475388205,1.11E+15,,Hourly         ,$10.00 ,2022-06-11 15:54:00
7460,2022-06-11 11:47:00,C13473924664,1.11E+15,,Hourly         ,$8.88 ,2022-06-11 15:29:00
7463,2022-06-11 11:49:00,C13566043643,1.11E+15,,Hourly         ,$8.51 ,2022-06-11 16:53:00
7466,2022-06-11 11:51:00,C13472075584,1.11E+15,,Hourly         ,$6.08 ,2022-06-11 14:23:00
7469,2022-06-11 11:54:00,C13472889634,1.11E+15,,Hourly         ,$7.56 ,2022-06-11 15:03:00
7473,2022-06-11 11:57:00,C13472270530,1.11E+15,,Hourly         ,$2.52 ,2022-06-11 13:00:00
7477,2022-06-11 12:02:00,C13473020570,1.00E+15,,Hourly         ,$3.84 ,2022-06-11 13:37:00
7481,2022-06-11 12:09:00,C13470904487,1.00E+15,,Hourly         ,$9.00 ,2022-06-11 15:53:00
7488,2022-06-11 12:11:00,C13474802372,1.11E+15,,Hourly         ,$3.75 ,2022-06-11 14:24:00
7493,2022-06-11 12:17:00,C13472405038,0,,Hourly         ,$0.00 ,2022-06-11 12:26:00
7494,2022-06-11 12:17:00,C13469795281,1.11E+15,,Hourly         ,$16.72 ,2022-06-11 20:20:00
7497,2022-06-11 12:21:00,C13469900798,1.11E+15,,Hourly         ,$5.56 ,2022-06-11 14:40:00
7499,2022-06-11 12:26:00,C13468617348,1.11E+15,,Hourly         ,$1.16 ,2022-06-11 12:54:00
7504,2022-06-11 12:31:00,C13473238222,1.11E+15,,Hourly         ,$8.72 ,2022-06-11 16:08:00
7508,2022-06-11 12:35:00,C13471935481,1.11E+15,,Hourly         ,$6.88 ,2022-06-11 15:27:00
7510,2022-06-11 12:40:00,C13566493367,1.11E+15,,Hourly         ,$4.14 ,2022-06-11 15:08:00
7514,2022-06-11 12:49:00,C13565920914,1.11E+15,,Hourly         ,$3.76 ,2022-06-11 14:22:00
7520,2022-06-11 12:57:00,C13471782062,1.11E+15,,Hourly         ,$10.24 ,2022-06-11 17:13:00
7524,2022-06-11 13:00:00,C13469645645,1.11E+15,,Hourly         ,$15.00 ,2022-06-11 18:54:00
7530,2022-06-11 13:03:00,C13471056955,1.11E+15,,Hourly         ,$3.76 ,2022-06-11 14:36:00
7537,2022-06-11 13:08:00,C13566214731,1.11E+15,,Hourly         ,$6.72 ,2022-06-11 15:55:00
7545,2022-06-11 13:21:00,C13470301014,1.11E+15,,Hourly         ,$1.88 ,2022-06-11 14:27:00
7549,2022-06-11 13:27:00,C13565712272,1.11E+15,,Hourly         ,$5.44 ,2022-06-11 15:43:00
7547,2022-06-11 13:27:00,C13566119683,0,,Season         ,$0.00 ,2022-06-11 17:23:00
7552,2022-06-11 13:30:00,C13472379214,1.11E+15,,Hourly         ,$5.44 ,2022-06-11 15:46:00
7556,2022-06-11 13:47:00,C13472508847,1.11E+15,,Hourly         ,$4.60 ,2022-06-11 15:41:00
7558,2022-06-11 13:49:00,C13475212381,1.11E+15,,Hourly         ,$8.72 ,2022-06-11 17:27:00
7560,2022-06-11 13:54:00,C13473544546,0,,Season         ,$0.00 ,2022-06-11 16:47:00
7562,2022-06-11 14:01:00,C13473693564,1.11E+15,,Hourly         ,$3.20 ,2022-06-11 15:20:00
7564,2022-06-11 14:06:00,C13388821893,1.11E+15,,Hourly         ,$12.36 ,2022-06-11 18:16:00
7574,2022-06-11 14:26:00,C13469254693,1.00E+15,,Hourly         ,$3.52 ,2022-06-11 15:53:00
7577,2022-06-11 14:28:00,C13475451987,1.11E+15,,Hourly         ,$11.48 ,2022-06-11 18:33:00
7579,2022-06-11 14:36:00,C13388884537,1.00E+15,,Hourly         ,$1.56 ,2022-06-11 15:14:00
7583,2022-06-11 14:37:00,C13374190165,1.11E+15,,Hourly         ,$5.44 ,2022-06-11 16:53:00
7592,2022-06-11 15:03:00,C13469383819,1.11E+15,,Hourly         ,$7.06 ,2022-06-11 18:02:00
7596,2022-06-11 15:13:00,C13060527733,1.01E+15,,Hourly         ,$1.50 ,2022-06-11 21:10:00
7597,2022-06-11 15:13:00,C13471586382,1.11E+15,,Hourly         ,$4.32 ,2022-06-11 17:01:00
7599,2022-06-11 15:14:00,C13059335476,1.11E+15,,Hourly         ,$1.50 ,2022-06-11 16:29:00
7609,2022-06-11 15:25:00,C13466938547,1.00E+15,,Hourly         ,$4.92 ,2022-06-11 17:27:00
7622,2022-06-11 15:38:00,C13566215747,1.11E+15,,Hourly         ,$8.68 ,2022-06-11 20:27:00
7627,2022-06-11 15:44:00,C13061390757,1.11E+15,,Hourly         ,$1.50 ,2022-06-11 22:05:00
7628,2022-06-11 15:44:00,C13474707035,1.01E+15,,Hourly         ,$0.73 ,2022-06-11 16:10:00
7637,2022-06-11 16:07:00,C13472703308,1.11E+15,,Hourly         ,$2.44 ,2022-06-11 17:07:00
7640,2022-06-11 16:09:00,C13473891267,1.11E+15,,Hourly         ,$4.44 ,2022-06-11 17:59:00
7644,2022-06-11 16:27:00,C13471421366,1.11E+15,,Hourly         ,$1.96 ,2022-06-11 17:16:00
7651,2022-06-11 16:48:00,C13471890378,1.11E+15,,Hourly         ,$5.88 ,2022-06-11 19:18:00
7653,2022-06-11 16:52:00,C13388798481,1.11E+15,,Hourly         ,$1.44 ,2022-06-11 17:28:00
7661,2022-06-11 17:04:00,C13389008691,1.11E+15,,Hourly         ,$5.24 ,2022-06-11 18:30:00
7677,2022-06-11 17:25:00,C13474159731,1.11E+15,,Hourly         ,$4.40 ,2022-06-11 19:09:00
7682,2022-06-11 17:29:00,C13470070419,1.11E+15,,Hourly         ,$4.24 ,2022-06-11 18:44:00
7688,2022-06-11 17:42:00,C13466941350,1.11E+15,,Hourly         ,$3.72 ,2022-06-11 19:28:00
7689,2022-06-11 17:42:00,C13472886425,1.11E+15,,Hourly         ,$3.72 ,2022-06-11 20:42:00
7694,2022-06-11 18:04:00,C13566403094,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 19:22:00
7697,2022-06-11 18:10:00,C13474063446,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 19:15:00
7699,2022-06-11 18:10:00,C13474316770,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 19:17:00
7701,2022-06-11 18:15:00,C13475311190,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 19:13:00
7704,2022-06-11 18:16:00,C13472805675,1.01E+15,,Hourly         ,$3.00 ,2022-06-11 18:59:00
7707,2022-06-11 18:25:00,C13472918879,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 22:32:00
7711,2022-06-11 18:31:00,C13566438125,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 19:22:00
7714,2022-06-11 18:40:00,C13471327035,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 21:41:00
7717,2022-06-11 18:51:00,C13468777596,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 20:35:00
7719,2022-06-11 18:52:00,C13474478760,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 22:20:00
7725,2022-06-11 19:02:00,C13371323899,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 23:35:00
7727,2022-06-11 19:03:00,C13061483677,1.11E+15,,Hourly         ,$4.05 ,2022-06-12 01:41:00
7729,2022-06-11 19:06:00,C13475090587,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 21:49:00
7736,2022-06-11 19:18:00,C13565972272,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 21:52:00
7738,2022-06-11 19:21:00,C13472187947,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 19:43:00
7745,2022-06-11 19:45:00,C13060420192,1.11E+15,,Hourly         ,$1.50 ,2022-06-11 22:54:00
7748,2022-06-11 19:45:00,C13473969898,1.11E+15,,Hourly         ,$3.60 ,2022-06-12 00:11:00
7751,2022-06-11 19:57:00,C13472582561,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 22:53:00
7753,2022-06-11 19:58:00,C13475130961,1.11E+15,,Hourly         ,$3.95 ,2022-06-12 00:18:00
7754,2022-06-11 20:03:00,C13059020506,1.11E+15,,Hourly         ,$12.00 ,2022-06-12 08:12:00
7758,2022-06-11 20:21:00,C13475594208,0,,Season         ,$0.00 ,2022-06-11 23:07:00
7762,2022-06-11 20:37:00,C13475625485,0,,Hourly         ,$0.00 ,2022-06-11 20:42:00
7767,2022-06-11 21:15:00,C13474811990,1.11E+15,,Hourly         ,$3.00 ,2022-06-11 22:48:00
7781,2022-06-11 23:07:00,C13471553101,1.00E+15,,Hourly         ,$4.90 ,2022-06-12 00:45:00
7793,2022-06-12 07:26:00,C13472046733,1.11E+15,,Hourly         ,$14.16 ,2022-06-12 13:19:00
7795,2022-06-12 07:32:00,C13474457251,1.11E+15,,Hourly         ,$13.96 ,2022-06-12 13:20:00
7797,2022-06-12 07:34:00,C13472852501,1.11E+15,,Hourly         ,$13.84 ,2022-06-12 13:20:00
7799,2022-06-12 07:48:00,C13473342453,1.11E+15,,Hourly         ,$13.72 ,2022-06-12 13:30:00
7801,2022-06-12 07:53:00,C13566465449,1.11E+15,,Hourly         ,$13.12 ,2022-06-12 13:21:00
7803,2022-06-12 07:54:00,C13475057266,1.11E+15,,Hourly         ,$13.08 ,2022-06-12 13:20:00
7806,2022-06-12 08:04:00,C13566418900,1.11E+15,,Hourly         ,$12.24 ,2022-06-12 13:10:00
7808,2022-06-12 08:06:00,C12365712192,0,,               ,$0.00 ,2022-06-12 13:01:00
