S/NO.,TIME,STATION,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT
342,1/6/22 14:54,Entry     ,C13856758932,0,,Hourly         ,$0.00 
343,1/6/22 14:54,Front_Ent ,C13470813579,0,,Hourly         ,$0.00 
344,1/6/22 14:55,Entry     ,C13470813579,0,,Hourly         ,$0.00 
345,1/6/22 14:58,Exit      ,C13471352230,1.11E+15,,Hourly         ,$2.16 
346,1/6/22 15:03,Front_Ent ,C13565823756,0,,Hourly         ,$0.00 
347,1/6/22 15:03,Entry     ,C13565823756,0,,Hourly         ,$0.00 
348,1/6/22 15:04,Front_Ent ,C13469059605,0,,Hourly         ,$0.00 
349,1/6/22 15:04,Entry     ,C13469059605,0,,Hourly         ,$0.00 
350,1/6/22 15:05,Front_Ent ,C13565892783,0,,Hourly         ,$0.00 
351,1/6/22 15:06,Front_Ent ,C13388696510,0,,Hourly         ,$0.00 
352,1/6/22 15:14,Exit      ,C13473649814,0,,Season         ,$0.00 
353,1/6/22 15:14,Exit      ,C13469679640,1.11E+15,,Hourly         ,$6.65 
354,1/6/22 15:15,Front_Ent ,C13469926614,0,,Hourly         ,$0.00 
355,1/6/22 15:15,Entry     ,C13469926614,0,,Hourly         ,$0.00 
356,1/6/22 15:16,Front_Ent ,C13468457356,0,,Hourly         ,$0.00 
357,1/6/22 15:16,Entry     ,C13468457356,0,,Hourly         ,$0.00 
358,1/6/22 15:23,Front_Ent ,C13473010381,0,,Hourly         ,$0.00 
359,1/6/22 15:23,Entry     ,C13473010381,0,,Hourly         ,$0.00 
360,1/6/22 15:23,Exit      ,C13469059605,1.11E+15,,Hourly         ,$0.80 
361,1/6/22 15:24,Front_Ent ,C13467602827,0,,Hourly         ,$0.00 
362,1/6/22 15:28,Exit      ,C13565930830,1.11E+15,,Hourly         ,$4.86 
363,1/6/22 15:30,Front_Ent ,C13472640929,0,,Hourly         ,$0.00 
364,1/6/22 15:31,Front_Ent ,C13470745732,0,,Hourly         ,$0.00 
365,1/6/22 15:35,Front_Ent ,C13388519326,0,,Hourly         ,$0.00 
366,1/6/22 15:36,Entry     ,C13388519326,0,,Hourly         ,$0.00 
367,1/6/22 15:38,Front_Ent ,C13471724816,0,,Hourly         ,$0.00 
368,1/6/22 15:39,Entry     ,C13471724816,0,,Hourly         ,$0.00 
369,1/6/22 15:44,Front_Ent ,C13474398130,0,,Season         ,$0.00 
370,1/6/22 15:45,Entry     ,C13474398130,0,,Season         ,$0.00 
371,1/6/22 15:46,Exit      ,C13473010381,1.11E+15,,Hourly         ,$0.92 
372,1/6/22 15:46,Exit      ,C13469926614,1.11E+15,,Hourly         ,$1.28 
373,1/6/22 15:47,Front_Ent ,C13472637417,0,,Hourly         ,$0.00 
374,1/6/22 15:47,Exit      ,C13469013545,1.11E+15,,               ,$11.84 
375,1/6/22 15:53,Front_Ent ,C13388294464,0,,Hourly         ,$0.00 
376,1/6/22 15:53,Entry     ,C13388294464,0,,Hourly         ,$0.00 
377,1/6/22 16:01,Exit      ,C13471724816,1.11E+15,,Hourly         ,$0.92 
378,1/6/22 16:04,Exit      ,C13388294464,1.11E+15,,Hourly         ,$0.48 
379,1/6/22 16:06,Front_Ent ,C13473854572,0,,Hourly         ,$0.00 
380,1/6/22 16:06,Entry     ,C13473854572,0,,Hourly         ,$0.00 
381,1/6/22 16:08,Front_Ent ,C13473492759,0,,Hourly         ,$0.00 
382,1/6/22 16:08,Entry     ,C13473492759,0,,Hourly         ,$0.00 
383,1/6/22 16:10,Front_Ent ,C13473601964,0,,Hourly         ,$0.00 
384,1/6/22 16:12,Front_Ent ,C13388620479,0,,Hourly         ,$0.00 
385,1/6/22 16:12,Entry     ,C13388620479,0,,Hourly         ,$0.00 
386,1/6/22 16:14,Front_Ent ,C13856511819,0,,Hourly         ,$0.00 
387,1/6/22 16:15,Front_Ent ,C13475301035,0,,Hourly         ,$0.00 
388,1/6/22 16:19,Exit      ,C13472905803,0,,Season         ,$0.00 
389,1/6/22 16:19,Front_Ent ,C13474570003,0,,Hourly         ,$0.00 
390,1/6/22 16:21,Front_Ent ,C13473410992,0,,Hourly         ,$0.00 
391,1/6/22 16:21,Entry     ,C13473410992,0,,Hourly         ,$0.00 
392,1/6/22 16:29,Exit      ,C13470813579,1.11E+15,,Hourly         ,$3.76 
393,1/6/22 16:30,Exit      ,C13388519326,1.11E+15,,Hourly         ,$2.20 
394,1/6/22 16:34,Exit      ,C13471978973,0,,Season         ,$0.00 
395,1/6/22 16:42,Exit      ,C13566270262,0,,Season         ,$0.00 
396,1/6/22 16:46,Front_Ent ,C13471791813,0,,Hourly         ,$0.00 
397,1/6/22 16:46,Entry     ,C13471791813,0,,Hourly         ,$0.00 
398,1/6/22 16:51,Front_Ent ,C13472055229,0,,Season         ,$0.00 
399,1/6/22 16:52,Front_Ent ,C13474155243,0,,Season         ,$0.00 
400,1/6/22 16:54,Front_Ent ,C13470229413,0,,Hourly         ,$0.00 
401,1/6/22 16:54,Entry     ,C13470229413,0,,Hourly         ,$0.00 
402,1/6/22 16:56,Exit      ,C13473715847,0,,Season         ,$0.00 
403,1/6/22 17:03,Front_Ent ,C13566153070,0,,Hourly         ,$0.00 
404,1/6/22 17:04,Entry     ,C13566153070,0,,Hourly         ,$0.00 
405,1/6/22 17:05,Exit      ,C13473492759,1.11E+15,,Hourly         ,$2.32 
406,1/6/22 17:06,Front_Ent ,C13475252848,0,,Hourly         ,$0.00 
407,1/6/22 17:06,Exit      ,C13471780602,1.11E+15,,               ,$6.19 
408,1/6/22 17:06,Front_Ent ,C13566251387,0,,Hourly         ,$0.00 
409,1/6/22 17:06,Exit      ,C13473854572,1.11E+15,,Hourly         ,$2.44 
410,1/6/22 17:06,Entry     ,C13566251387,0,,Hourly         ,$0.00 
411,1/6/22 17:08,Exit      ,C13468457356,1.11E+15,,Hourly         ,$4.48 
412,1/6/22 17:09,Exit      ,C13470957551,0,,Season         ,$0.00 
413,1/6/22 17:12,Exit      ,C13473517676,1.11E+15,,Hourly         ,$23.08 
414,1/6/22 17:13,Exit      ,C13472983734,0,,Season         ,$0.00 
415,1/6/22 17:14,Exit      ,C13471523386,0,,Season         ,$0.00 
416,1/6/22 17:14,Exit      ,C13473321457,1.11E+15,,Hourly         ,$21.56 
417,1/6/22 17:17,Front_Ent ,C13471748222,0,,Hourly         ,$0.00 
418,1/6/22 17:18,Entry     ,C13471748222,0,,Hourly         ,$0.00 
419,1/6/22 17:18,Front_Ent ,C13565739629,0,,Hourly         ,$0.00 
420,1/6/22 17:21,Front_Ent ,C13566511103,0,,Hourly         ,$0.00 
421,1/6/22 17:21,Exit      ,C13475438060,1.11E+15,,Hourly         ,$19.12 
422,1/6/22 17:22,Exit      ,C13472440571,0,,Use Ticket     ,$0.00 
423,1/6/22 17:22,Exit      ,C13475191392,0,,Season         ,$0.00 
424,1/6/22 17:24,Front_Ent ,C13566043643,0,,Hourly         ,$0.00 
425,1/6/22 17:24,Entry     ,C13566043643,0,,Hourly         ,$0.00 
426,1/6/22 17:26,Front_Ent ,C13472065179,0,,Hourly         ,$0.00 
427,1/6/22 17:27,Entry     ,C13472065179,0,,Hourly         ,$0.00 
428,1/6/22 17:28,Exit      ,C13472177982,0,,Season         ,$0.00 
429,1/6/22 17:28,Exit      ,C13470763271,0,,Season         ,$0.00 
430,1/6/22 17:28,Exit      ,C13474297835,0,,Season         ,$0.00 
431,1/6/22 17:29,Front_Ent ,C13396414996,0,,Hourly         ,$0.00 
432,1/6/22 17:30,Exit      ,C13472663519,0,,Season         ,$0.00 
433,1/6/22 17:31,Exit      ,C13473410992,1.11E+15,,Hourly         ,$2.84 
434,1/6/22 17:31,Exit      ,C13472065179,0,,Hourly         ,$0.00 
435,1/6/22 17:33,Exit      ,C13470168117,0,,Season         ,$0.00 
436,1/6/22 17:34,Exit      ,C13566498581,0,,Use Ticket     ,$0.00 
437,1/6/22 17:34,Front_Ent ,C13472719980,0,,Hourly         ,$0.00 
438,1/6/22 17:35,Exit      ,C13473203991,0,,Season         ,$0.00 
439,1/6/22 17:35,Exit      ,C13566271442,0,,Season         ,$0.00 
440,1/6/22 17:36,Exit      ,C13475592426,0,,Season         ,$0.00 
441,1/6/22 17:36,Front_Ent ,C13396476452,0,,Hourly         ,$0.00 
442,1/6/22 17:36,Entry     ,C13060207054,0,,Hourly         ,$0.00 
443,1/6/22 17:37,Exit      ,C13565702867,0,,Season         ,$0.00 
444,1/6/22 17:39,Front_Ent ,C13059936314,0,,Hourly         ,$0.00 
445,1/6/22 17:39,Entry     ,C13059936314,0,,Hourly         ,$0.00 
446,1/6/22 17:40,Exit      ,C13566282778,1.11E+15,,Hourly         ,$14.94 
447,1/6/22 17:40,Exit      ,C13471299455,0,,Season         ,$0.00 
448,1/6/22 17:42,Front_Ent ,C13471157573,0,,Hourly         ,$0.00 
449,1/6/22 17:42,Entry     ,C13471157573,0,,Hourly         ,$0.00 
450,1/6/22 17:43,Exit      ,C13475498608,0,,Season         ,$0.00 
451,1/6/22 17:45,Front_Ent ,C13473517097,0,,Hourly         ,$0.00 
452,1/6/22 17:49,Front_Ent ,C13474920166,0,,Hourly         ,$0.00 
453,1/6/22 17:50,Front_Ent ,C13471585144,0,,Hourly         ,$0.00 
454,1/6/22 17:51,Entry     ,C13471585144,0,,Hourly         ,$0.00 
455,1/6/22 17:51,Front_Ent ,C13467306083,0,,Hourly         ,$0.00 
456,1/6/22 17:51,Exit      ,C13472388224,0,,Season         ,$0.00 
457,1/6/22 17:53,Front_Ent ,C13474671033,0,,Hourly         ,$0.00 
458,1/6/22 17:53,Front_Ent ,C13473166077,0,,Hourly         ,$0.00 
459,1/6/22 17:53,Front_Ent ,C13469237707,0,,Hourly         ,$0.00 
460,1/6/22 17:53,Front_Ent ,C13471205455,0,,Hourly         ,$0.00 
461,1/6/22 17:53,Exit      ,C13565831856,0,,Season         ,$0.00 
462,1/6/22 17:53,Front_Ent ,C13373750383,0,,Hourly         ,$0.00 
463,1/6/22 17:54,Entry     ,C13471205455,0,,Hourly         ,$0.00 
464,1/6/22 17:55,Exit      ,C13469795041,0,,Season         ,$0.00 
465,1/6/22 17:55,Front_Ent ,C13467212981,0,,Hourly         ,$0.00 
466,1/6/22 17:55,Front_Ent ,C13472715022,0,,Hourly         ,$0.00 
467,1/6/22 17:56,Front_Ent ,C13474488295,0,,Hourly         ,$0.00 
468,1/6/22 17:56,Entry     ,C13467212981,0,,Hourly         ,$0.00 
469,1/6/22 17:56,Front_Ent ,C13566345685,0,,Preferential   ,$0.00 
470,1/6/22 17:56,Entry     ,C13474488295,0,,Hourly         ,$0.00 
471,1/6/22 17:56,Front_Ent ,C13396424055,0,,Hourly         ,$0.00 
472,1/6/22 17:56,Entry     ,C13566345685,0,,Hourly         ,$0.00 
473,1/6/22 17:56,Front_Ent ,C13472670936,0,,Hourly         ,$0.00 
474,1/6/22 17:59,Front_Ent ,C13471651846,0,,Hourly         ,$0.00 
475,1/6/22 17:59,Entry     ,C13471651846,0,,Hourly         ,$0.00 
476,1/6/22 18:00,Entry     ,C13472670936,0,,Hourly         ,$0.00 
477,1/6/22 18:01,Front_Ent ,C13473767626,0,,Hourly         ,$0.00 
478,1/6/22 18:01,Entry     ,C13469237707,0,,Hourly         ,$0.00 
479,1/6/22 18:01,Entry     ,C13473767626,0,,Hourly         ,$0.00 
480,1/6/22 18:03,Exit      ,C13474871862,0,,Season         ,$0.00 
481,1/6/22 18:03,Front_Ent ,C13474947251,0,,Hourly         ,$0.00 
482,1/6/22 18:03,Entry     ,C13474947251,0,,Hourly         ,$0.00 
483,1/6/22 18:04,Front_Ent ,C13566215664,0,,Hourly         ,$0.00 
484,1/6/22 18:04,Entry     ,C13566215664,0,,Hourly         ,$0.00 
485,1/6/22 18:04,Front_Ent ,C13566493367,0,,Hourly         ,$0.00 
486,1/6/22 18:05,Entry     ,C13566493367,0,,Hourly         ,$0.00 
487,1/6/22 18:06,Front_Ent ,C13396365358,0,,Hourly         ,$0.00 
488,1/6/22 18:06,Front_Ent ,C13475312404,0,,Hourly         ,$0.00 
489,1/6/22 18:07,Entry     ,C13475312404,0,,Hourly         ,$0.00 
490,1/6/22 18:08,Front_Ent ,C13472764326,0,,Season         ,$0.00 
491,1/6/22 18:08,Entry     ,C13472764326,0,,Season         ,$0.00 
492,1/6/22 18:08,Front_Ent ,C13474707035,0,,Hourly         ,$0.00 
493,1/6/22 18:09,Entry     ,C13474707035,0,,Hourly         ,$0.00 
494,1/6/22 18:10,Exit      ,C13473974635,0,,Season         ,$0.00 
495,1/6/22 18:10,Exit      ,C13471561797,0,,Season         ,$0.00 
496,1/6/22 18:10,Exit      ,C13472535554,0,,Season         ,$0.00 
497,1/6/22 18:10,Front_Ent ,C13474543414,0,,Hourly         ,$0.00 
498,1/6/22 18:11,Front_Ent ,C13473335648,0,,Hourly         ,$0.00 
499,1/6/22 18:11,Entry     ,C13474543414,0,,Hourly         ,$0.00 
500,1/6/22 18:11,Exit      ,C13474117384,0,,Season         ,$0.00 
501,1/6/22 18:12,Exit      ,C13474969600,1.11E+15,,Hourly         ,$10.92 
502,1/6/22 18:12,Front_Ent ,C13475258400,0,,Preferential   ,$0.00 
503,1/6/22 18:12,Entry     ,C13475258400,0,,Hourly         ,$0.00 
504,1/6/22 18:13,Front_Ent ,C13396361669,0,,Hourly         ,$0.00 
505,1/6/22 18:14,Exit      ,C13469182989,0,,Season         ,$0.00 
506,1/6/22 18:15,Front_Ent ,C13565816503,0,,Hourly         ,$0.00 
507,1/6/22 18:15,Entry     ,C13565816503,0,,Hourly         ,$0.00 
508,1/6/22 18:15,Front_Ent ,C13472760762,0,,Hourly         ,$0.00 
509,1/6/22 18:16,Front_Ent ,C13565961968,0,,Hourly         ,$0.00 
510,1/6/22 18:16,Entry     ,C13565961968,0,,Hourly         ,$0.00 
511,1/6/22 18:17,Front_Ent ,C13566244407,0,,Hourly         ,$0.00 
512,1/6/22 18:17,Exit      ,C13474398130,0,,Season         ,$0.00 
513,1/6/22 18:17,Entry     ,C13566244407,0,,Hourly         ,$0.00 
514,1/6/22 18:18,Exit      ,C13472402579,0,,Season         ,$0.00 
515,1/6/22 18:18,Front_Ent ,C13475282793,0,,Hourly         ,$0.00 
516,1/6/22 18:19,Exit      ,C13856758932,1.11E+15,,Hourly         ,$10.44 
517,1/6/22 18:19,Exit      ,C13473089852,0,,Season         ,$0.00 
518,1/6/22 18:20,Front_Ent ,C13470432786,0,,Hourly         ,$0.00 
519,1/6/22 18:21,Entry     ,C13470432786,0,,Hourly         ,$0.00 
520,1/6/22 18:21,Front_Ent ,C13471157268,0,,Hourly         ,$0.00 
521,1/6/22 18:24,Front_Ent ,C13475277624,0,,Hourly         ,$0.00 
522,1/6/22 18:25,Entry     ,C13475277624,0,,Hourly         ,$0.00 
523,1/6/22 18:25,Exit      ,C13469312119,0,,Season         ,$0.00 
524,1/6/22 18:26,Exit      ,C13473657456,0,,Season         ,$0.00 
525,1/6/22 18:27,Front_Ent ,C13565693198,0,,Hourly         ,$0.00 
526,1/6/22 18:27,Front_Ent ,C13473883889,0,,Hourly         ,$0.00 
527,1/6/22 18:27,Front_Ent ,C13475634585,0,,Hourly         ,$0.00 
528,1/6/22 18:28,Entry     ,C13565693198,0,,Hourly         ,$0.00 
529,1/6/22 18:28,Entry     ,C13473883889,0,,Hourly         ,$0.00 
530,1/6/22 18:28,Entry     ,C13475634585,0,,Hourly         ,$0.00 
531,1/6/22 18:29,Front_Ent ,C13469889273,0,,Hourly         ,$0.00 
532,1/6/22 18:29,Entry     ,C13469889273,0,,Hourly         ,$0.00 
533,1/6/22 18:30,Front_Ent ,C13566103124,0,,Hourly         ,$0.00 
534,1/6/22 18:30,Exit      ,C13472806910,0,,Season         ,$0.00 
535,1/6/22 18:30,Front_Ent ,C13470943633,0,,Hourly         ,$0.00 
536,1/6/22 18:30,Front_Ent ,C13475226324,0,,Hourly         ,$0.00 
537,1/6/22 18:31,Entry     ,C13470943633,0,,Hourly         ,$0.00 
538,1/6/22 18:32,Front_Ent ,C13472552209,0,,Hourly         ,$0.00 
539,1/6/22 18:33,Entry     ,C13472552209,0,,Hourly         ,$0.00 
540,1/6/22 18:35,Exit      ,C13472663488,0,,Season         ,$0.00 
541,1/6/22 18:35,Front_Ent ,C13472988197,0,,Hourly         ,$0.00 
542,1/6/22 18:35,Front_Ent ,C13474874355,0,,Hourly         ,$0.00 
543,1/6/22 18:35,Exit      ,C13472402899,0,,Season         ,$0.00 
544,1/6/22 18:36,Entry     ,C13472988197,0,,Hourly         ,$0.00 
545,1/6/22 18:36,Entry     ,C13474874355,0,,Hourly         ,$0.00 
546,1/6/22 18:36,Front_Ent ,C13566358117,0,,Hourly         ,$0.00 
547,1/6/22 18:37,Front_Ent ,C13466935254,0,,Hourly         ,$0.00 
548,1/6/22 18:37,Entry     ,C13466935254,0,,Hourly         ,$0.00 
549,1/6/22 18:38,Front_Ent ,C13475005588,0,,Hourly         ,$0.00 
550,1/6/22 18:39,Front_Ent ,C13372300578,0,,Hourly         ,$0.00 
551,1/6/22 18:39,Entry     ,C13372300578,0,,Hourly         ,$0.00 
552,1/6/22 18:39,Front_Ent ,C13060118886,0,,Hourly         ,$0.00 
553,1/6/22 18:39,Entry     ,C13060118886,0,,Hourly         ,$0.00 
554,1/6/22 18:40,Front_Ent ,C13473671117,0,,Hourly         ,$0.00 
555,1/6/22 18:40,Front_Ent ,C13566534410,0,,Hourly         ,$0.00 
556,1/6/22 18:40,Front_Ent ,C13472016182,0,,Hourly         ,$0.00 
557,1/6/22 18:40,Entry     ,C13472016182,0,,Hourly         ,$0.00 
558,1/6/22 18:42,Front_Ent ,C13474179472,0,,Hourly         ,$0.00 
559,1/6/22 18:42,Front_Ent ,C13472481250,0,,Hourly         ,$0.00 
560,1/6/22 18:42,Front_Ent ,C13475158080,0,,Hourly         ,$0.00 
561,1/6/22 18:43,Entry     ,C13474179472,0,,Hourly         ,$0.00 
562,1/6/22 18:43,Entry     ,C13472481250,0,,Hourly         ,$0.00 
563,1/6/22 18:43,Exit      ,C13468758529,0,,Season         ,$0.00 
564,1/6/22 18:43,Entry     ,C13475158080,0,,Hourly         ,$0.00 
565,1/6/22 18:43,Front_Ent ,C13472703308,0,,Hourly         ,$0.00 
566,1/6/22 18:44,Entry     ,C13472703308,0,,Hourly         ,$0.00 
567,1/6/22 18:44,Front_Ent ,C13473636450,0,,Hourly         ,$0.00 
568,1/6/22 18:44,Front_Ent ,C13473779735,0,,Hourly         ,$0.00 
569,1/6/22 18:44,Entry     ,C13473636450,0,,Hourly         ,$0.00 
570,1/6/22 18:44,Entry     ,C13473779735,0,,Hourly         ,$0.00 
571,1/6/22 18:45,Front_Ent ,C13470064654,0,,Hourly         ,$0.00 
572,1/6/22 18:45,Entry     ,C13470064654,0,,Hourly         ,$0.00 
573,1/6/22 18:46,Front_Ent ,C13472296219,0,,Hourly         ,$0.00 
574,1/6/22 18:46,Front_Ent ,C13473680173,0,,Hourly         ,$0.00 
575,1/6/22 18:47,Entry     ,C13472296219,0,,Hourly         ,$0.00 
576,1/6/22 18:50,Front_Ent ,C13565818689,0,,Hourly         ,$0.00 
577,1/6/22 18:50,Exit      ,C13470921835,0,,Season         ,$0.00 
578,1/6/22 18:50,Entry     ,C13565818689,0,,Hourly         ,$0.00 
579,1/6/22 18:52,Front_Ent ,C13566431012,0,,Hourly         ,$0.00 
580,1/6/22 18:52,Front_Ent ,C13473783125,0,,Hourly         ,$0.00 
581,1/6/22 18:52,Front_Ent ,C13471744684,0,,Season         ,$0.00 
582,1/6/22 18:52,Entry     ,C13566431012,0,,Hourly         ,$0.00 
583,1/6/22 18:52,Entry     ,C13473783125,0,,Hourly         ,$0.00 
584,1/6/22 18:52,Entry     ,C13471744684,0,,Season         ,$0.00 
585,1/6/22 18:54,Front_Ent ,C13566093917,0,,Hourly         ,$0.00 
586,1/6/22 18:54,Entry     ,C13566093917,0,,Hourly         ,$0.00 
587,1/6/22 18:54,Front_Ent ,C13473727133,0,,Preferential   ,$0.00 
588,1/6/22 18:55,Exit      ,C13565784104,0,,Season         ,$0.00 
589,1/6/22 18:56,Front_Ent ,C13475308370,0,,Hourly         ,$0.00 
590,1/6/22 18:56,Entry     ,C13475308370,0,,Hourly         ,$0.00 
591,1/6/22 18:56,Front_Ent ,C13566079687,0,,Hourly         ,$0.00 
592,1/6/22 18:56,Entry     ,C13566079687,0,,Hourly         ,$0.00 
593,1/6/22 18:57,Exit      ,C13565784962,0,,Season         ,$0.00 
594,1/6/22 18:58,Front_Ent ,C13565920914,0,,Hourly         ,$0.00 
595,1/6/22 18:58,Front_Ent ,C13475623116,0,,Hourly         ,$0.00 
596,1/6/22 18:58,Entry     ,C13565920914,0,,Hourly         ,$0.00 
597,1/6/22 18:58,Front_Ent ,C13474376386,0,,Hourly         ,$0.00 
598,1/6/22 18:58,Entry     ,C13475623116,0,,Hourly         ,$0.00 
599,1/6/22 18:58,Front_Ent ,C13474823526,0,,Hourly         ,$0.00 
600,1/6/22 18:58,Exit      ,C13473179191,0,,Season         ,$0.00 
601,1/6/22 18:58,Front_Ent ,C13375157924,0,,Hourly         ,$0.00 
602,1/6/22 18:59,Entry     ,C13474376386,0,,Hourly         ,$0.00 
603,1/6/22 18:59,Entry     ,C13375157924,0,,Hourly         ,$0.00 
604,1/6/22 19:02,Front_Ent ,C13371323899,0,,Hourly         ,$0.00 
605,1/6/22 19:02,Entry     ,C13371323899,0,,Hourly         ,$0.00 
606,1/6/22 19:02,Exit      ,C13565758101,0,,Season         ,$0.00 
607,1/6/22 19:03,Front_Ent ,C13473354268,0,,Hourly         ,$0.00 
608,1/6/22 19:03,Front_Ent ,C13566472032,0,,Hourly         ,$0.00 
609,1/6/22 19:03,Entry     ,C13473354268,0,,Hourly         ,$0.00 
610,1/6/22 19:03,Front_Ent ,C13566244976,0,,Hourly         ,$0.00 
611,1/6/22 19:04,Exit      ,C13475223768,1.11E+15,,Hourly         ,$23.76 
612,1/6/22 19:04,Entry     ,C13566244976,0,,Hourly         ,$0.00 
613,1/6/22 19:06,Front_Ent ,C13475569426,0,,Hourly         ,$0.00 
614,1/6/22 19:06,Entry     ,C13475569426,0,,Hourly         ,$0.00 
615,1/6/22 19:08,Exit      ,C13468907756,0,,Season         ,$0.00 
616,1/6/22 19:08,Front_Ent ,C13473051723,0,,Hourly         ,$0.00 
617,1/6/22 19:08,Front_Ent ,C13566431385,0,,Hourly         ,$0.00 
618,1/6/22 19:08,Entry     ,C13473051723,0,,Hourly         ,$0.00 
619,1/6/22 19:08,Entry     ,C13566431385,0,,Hourly         ,$0.00 
620,1/6/22 19:10,Front_Ent ,C13475069309,0,,Preferential   ,$0.00 
621,1/6/22 19:10,Front_Ent ,C13474485185,0,,Hourly         ,$0.00 
622,1/6/22 19:11,Entry     ,C13474485185,0,,Hourly         ,$0.00 
623,1/6/22 19:11,Front_Ent ,C13473736530,0,,Hourly         ,$0.00 
624,1/6/22 19:15,Exit      ,C13372519259,0,,Season         ,$0.00 
625,1/6/22 19:15,Front_Ent ,C13470219513,0,,Hourly         ,$0.00 
626,1/6/22 19:16,Entry     ,C13470219513,0,,Hourly         ,$0.00 
627,1/6/22 19:16,Exit      ,C13468868609,0,,Season         ,$0.00 
628,1/6/22 19:19,Front_Ent ,C13470067400,0,,Hourly         ,$0.00 
629,1/6/22 19:20,Entry     ,C13470067400,0,,Hourly         ,$0.00 
630,1/6/22 19:20,Front_Ent ,C13474011354,0,,Hourly         ,$0.00 
631,1/6/22 19:20,Entry     ,C13566534410,0,,Hourly         ,$0.00 
632,1/6/22 19:25,Front_Ent ,C13566103124,0,,Hourly         ,$0.00 
633,1/6/22 19:26,Exit      ,C13475570268,0,,Season         ,$0.00 
634,1/6/22 19:29,Front_Ent ,C13473639914,0,,Hourly         ,$0.00 
635,1/6/22 19:30,Exit      ,C13466210869,0,,Season         ,$0.00 
636,1/6/22 19:31,Exit      ,C13471424912,0,,Season         ,$0.00 
637,1/6/22 19:31,Exit      ,C13475045599,0,,Season         ,$0.00 
638,1/6/22 19:32,Front_Ent ,C13472020406,0,,Hourly         ,$0.00 
639,1/6/22 19:32,Entry     ,C13472020406,0,,Hourly         ,$0.00 
640,1/6/22 19:34,Front_Ent ,C13467914791,0,,Hourly         ,$0.00 
641,1/6/22 19:35,Exit      ,C13388620479,1.11E+15,,Hourly         ,$7.32 
642,1/6/22 19:43,Exit      ,C13060207054,1.01E+15,,Hourly         ,$1.50 
643,1/6/22 19:43,Exit      ,C13472016182,1.11E+15,,Hourly         ,$3.00 
644,1/6/22 19:45,Front_Ent ,C13396526702,0,,Hourly         ,$0.00 
645,1/6/22 19:45,Exit      ,C13470067400,1.11E+15,,Hourly         ,$3.00 
646,1/6/22 19:45,Front_Ent ,C13396377493,0,,Hourly         ,$0.00 
647,1/6/22 19:50,Exit      ,C13566081758,0,,Season         ,$0.00 
648,1/6/22 19:53,Front_Ent ,C13475431311,0,,Hourly         ,$0.00 
649,1/6/22 19:53,Entry     ,C13475431311,0,,Hourly         ,$0.00 
650,1/6/22 20:07,Exit      ,C13566534410,1.11E+15,,Hourly         ,$3.00 
651,1/6/22 20:07,Exit      ,C13566493367,1.11E+15,,               ,$2.10 
652,1/6/22 20:07,Exit      ,C13474555138,1.11E+15,,               ,$9.45 
653,1/6/22 20:08,Exit      ,C13470432786,1.11E+15,,               ,$2.10 
654,1/6/22 20:10,Exit      ,C13565920914,1.11E+15,,Hourly         ,$3.00 
655,1/6/22 20:10,Exit      ,C13566251387,1.11E+15,,               ,$3.61 
