S/NO.,TIME,STATION,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT
1021,13/6/22 17:04,Exit      ,C13474022903,0,,Season         ,$0.00 
1022,13/6/22 17:05,Exit      ,C13475384591,1.11E+15,,Hourly         ,$25.96 
1023,13/6/22 17:05,Exit      ,C13473886836,1.11E+15,,Hourly         ,$21.28 
1024,13/6/22 17:22,Exit      ,C13470689515,0,,Season         ,$0.00 
1025,13/6/22 17:36,Exit      ,C13472829796,1.00E+15,,Hourly         ,$9.98 
1026,13/6/22 17:36,Entry     ,C13473885442,0,,Hourly         ,$0.00 
1027,13/6/22 17:37,Exit      ,C13471574874,0,,Season         ,$0.00 
1028,13/6/22 18:07,Exit      ,C13388575905,1.11E+15,,Hourly         ,$6.04 
1029,13/6/22 18:09,Entry     ,C13565767368,0,,Hourly         ,$0.00 
1030,13/6/22 18:10,Exit      ,C13372711871,                ,,Hourly         ,$10.36 
1031,13/6/22 18:34,Exit      ,C13473885442,1.11E+15,,Hourly         ,$3.96 
1032,13/6/22 18:45,Entry     ,C13475515420,0,,Hourly         ,$0.00 
1033,13/6/22 18:56,Entry     ,C13566285566,0,,Hourly         ,$0.00 
1034,13/6/22 19:11,Exit      ,C13472687211,0,,Use Ticket     ,$0.00 
1035,13/6/22 19:29,Entry     ,C13473087502,0,,Hourly         ,$0.00 
1036,13/6/22 19:30,Exit      ,C13473087502,0,,Hourly         ,$0.00 
1037,13/6/22 19:36,Entry     ,C13475477695,0,,Hourly         ,$0.00 
1038,13/6/22 19:37,Exit      ,C13475477695,0,,Hourly         ,$0.00 
1039,13/6/22 20:28,Entry     ,C13474368630,0,,Hourly         ,$0.00 
1040,13/6/22 20:48,Exit      ,C13474368630,1.11E+15,,Hourly         ,$3.00 
1041,13/6/22 21:35,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1042,13/6/22 21:36,Entry     ,C13471158076,0,,Hourly         ,$0.00 
1043,13/6/22 21:37,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1044,13/6/22 21:37,Exit      ,C13471158076,0,,Hourly         ,$0.00 
1045,13/6/22 21:41,Exit      ,C13475515420,1.11E+15,,Hourly         ,$3.00 
1046,13/6/22 21:52,Exit      ,C13566285566,1.01E+15,,Hourly         ,$3.00 
1047,14/6/22 00:08,Exit      ,C13565767368,1.11E+15,,Hourly         ,$3.45 
1048,14/6/22 07:30,Entry     ,C13475384591,0,,Hourly         ,$0.00 
1049,14/6/22 08:25,Entry     ,C13470143226,0,,Hourly         ,$0.00 
1050,14/6/22 08:34,Entry     ,C13472396698,0,,Hourly         ,$0.00 
1051,14/6/22 08:35,Entry     ,C13472309213,0,,Hourly         ,$0.00 
1052,14/6/22 08:35,Exit      ,C13472396698,0,,Hourly         ,$0.00 
1053,14/6/22 08:37,Exit      ,C13472309213,0,,Hourly         ,$0.00 
1054,14/6/22 08:45,Entry     ,C13566266013,0,,Hourly         ,$0.00 
1055,14/6/22 08:45,Entry     ,C13566249125,0,,Hourly         ,$0.00 
1056,14/6/22 08:46,Entry     ,C13473886836,0,,Hourly         ,$0.00 
1057,14/6/22 08:46,Exit      ,C13566266013,0,,Hourly         ,$0.00 
1058,14/6/22 08:46,Exit      ,C13566249125,0,,Hourly         ,$0.00 
1059,14/6/22 08:51,Entry     ,C13475467035,0,,Hourly         ,$0.00 
1060,14/6/22 08:51,Exit      ,C13475467035,0,,Hourly         ,$0.00 
1061,14/6/22 09:01,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1062,14/6/22 09:01,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1063,14/6/22 09:10,Entry     ,C13474416562,0,,Hourly         ,$0.00 
1064,14/6/22 09:11,Exit      ,C13474416562,0,,Hourly         ,$0.00 
1065,14/6/22 09:12,Entry     ,C13474342577,0,,Hourly         ,$0.00 
1066,14/6/22 09:12,Entry     ,C13470689515,0,,Season         ,$0.00 
1067,14/6/22 09:16,Entry     ,C13472687211,0,,Hourly         ,$0.00 
1068,14/6/22 09:21,Entry     ,C13472010679,0,,Hourly         ,$0.00 
1069,14/6/22 09:48,Entry     ,C13471574874,0,,Season         ,$0.00 
1070,14/6/22 10:04,Entry     ,C13374300805,0,,Hourly         ,$0.00 
1071,14/6/22 10:27,Entry     ,C13474710286,0,,Season         ,$0.00 
1072,14/6/22 10:29,Entry     ,C13472944374,0,,Hourly         ,$0.00 
1073,14/6/22 10:29,Exit      ,C13472944374,0,,Hourly         ,$0.00 
1074,14/6/22 11:13,Entry     ,C13388548094,0,,Hourly         ,$0.00 
1075,14/6/22 11:20,Entry     ,C13566610343,0,,Hourly         ,$0.00 
1076,14/6/22 11:23,Entry     ,C13475633866,0,,Hourly         ,$0.00 
1077,14/6/22 11:24,Exit      ,C13475633866,0,,Hourly         ,$0.00 
1078,14/6/22 11:41,Entry     ,C13388482629,0,,Hourly         ,$0.00 
1079,14/6/22 11:44,Exit      ,C13388482629,0,,Hourly         ,$0.00 
1080,14/6/22 12:00,Entry     ,C13474395087,0,,Hourly         ,$0.00 
1081,14/6/22 12:11,Exit      ,C13566610343,1.11E+15,,Hourly         ,$2.55 
1082,14/6/22 12:16,Entry     ,C13388209737,0,,Hourly         ,$0.00 
1083,14/6/22 12:46,Exit      ,C13388548094,1.11E+15,,Hourly         ,$4.70 
1084,14/6/22 13:15,Entry     ,C13474214164,0,,Hourly         ,$0.00 
1085,14/6/22 13:16,Exit      ,C13474214164,0,,Hourly         ,$0.00 
1086,14/6/22 13:37,Entry     ,C13474531170,0,,Hourly         ,$0.00 
1087,14/6/22 13:43,Exit      ,C13374300805,1.11E+15,,Hourly         ,$10.44 
1088,14/6/22 13:57,Entry     ,C13474605165,0,,Hourly         ,$0.00 
1089,14/6/22 13:59,Exit      ,C13388209737,1.11E+15,,Hourly         ,$5.20 
1090,14/6/22 14:04,Entry     ,C13388305411,0,,Hourly         ,$0.00 
1091,14/6/22 14:20,Entry     ,C13388563457,0,,Hourly         ,$0.00 
1092,14/6/22 14:22,Exit      ,C13388563457,0,,Hourly         ,$0.00 
1093,14/6/22 14:26,Exit      ,C13474710286,0,,Season         ,$0.00 
1094,14/6/22 14:58,Entry     ,C13566431012,0,,Hourly         ,$0.00 
1095,14/6/22 15:08,Exit      ,C13566431012,0,,Hourly         ,$0.00 
1096,14/6/22 15:41,Entry     ,C13369628855,0,,Hourly         ,$0.00 
1097,14/6/22 15:44,Entry     ,C13374300805,0,,Hourly         ,$0.00 
1098,14/6/22 15:45,Exit      ,C13369628855,0,,Hourly         ,$0.00 
1099,14/6/22 15:48,Exit      ,C13471574874,0,,Season         ,$0.00 
1100,14/6/22 15:53,Entry     ,C13474220666,0,,Hourly         ,$0.00 
1101,14/6/22 16:00,Entry     ,C13386876116,0,,Hourly         ,$0.00 
1102,14/6/22 16:00,Exit      ,C13474395087,1.11E+15,,Hourly         ,$10.84 
1103,14/6/22 16:08,Exit      ,C13474605165,1.01E+15,,Hourly         ,$5.31 
1104,14/6/22 16:17,Exit      ,C13388305411,1.11E+15,,Hourly         ,$5.36 
1105,14/6/22 16:19,Exit      ,C13386876116,1.11E+15,,Hourly         ,$0.76 
1106,14/6/22 16:20,Entry     ,C13566127867,0,,Hourly         ,$0.00 
1107,14/6/22 16:34,Exit      ,C13475384591,1.11E+15,,Hourly         ,$23.60 
1108,14/6/22 17:14,Exit      ,C13474531170,1.11E+15,,Hourly         ,$8.95 
1109,14/6/22 17:20,Exit      ,C13566127867,1.11E+15,,Hourly         ,$2.44 
1110,14/6/22 17:35,Exit      ,C13470143226,1.11E+15,,Hourly         ,$23.84 
1111,14/6/22 17:36,Exit      ,C13470689515,0,,Season         ,$0.00 
1112,14/6/22 17:41,Exit      ,C13474220666,1.00E+15,,Hourly         ,$4.32 
1113,14/6/22 17:54,Exit      ,C13472010679,1.11E+15,,Hourly         ,$22.36 
1114,14/6/22 18:17,Entry     ,C13475037151,0,,Hourly         ,$0.00 
1115,14/6/22 18:35,Entry     ,C13469377206,0,,Hourly         ,$0.00 
1116,14/6/22 19:04,Exit      ,C13472687211,0,,Use Ticket     ,$0.00 
1117,14/6/22 19:13,Entry     ,C13472779215,0,,Hourly         ,$0.00 
1118,14/6/22 19:14,Exit      ,C13472779215,0,,Hourly         ,$0.00 
1119,14/6/22 19:18,Entry     ,C13471574874,0,,Season         ,$0.00 
1120,14/6/22 19:20,Exit      ,C13471574874,0,,Season         ,$0.00 
1121,14/6/22 19:35,Exit      ,C13474342577,1.11E+15,,Hourly         ,$25.92 
1122,14/6/22 20:18,Entry     ,C13566216933,0,,Hourly         ,$0.00 
1123,14/6/22 20:22,Exit      ,C13566216933,0,,Hourly         ,$0.00 
1124,14/6/22 20:43,Entry     ,C13470143226,0,,Hourly         ,$0.00 
1125,14/6/22 21:08,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1126,14/6/22 21:13,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1127,14/6/22 21:26,Exit      ,C13374300805,1.11E+15,,Hourly         ,$8.44 
1128,14/6/22 22:27,Exit      ,C13469377206,1.11E+15,,Hourly         ,$3.00 
1129,14/6/22 22:43,Exit      ,C13475037151,1.11E+15,,Hourly         ,$3.00 
1130,14/6/22 23:11,Exit      ,C13470143226,1.11E+15,,Hourly         ,$3.00 
1131,15/6/22 08:02,Entry     ,C13471481483,0,,Season         ,$0.00 
1132,15/6/22 08:40,Entry     ,C13374300805,0,,Hourly         ,$0.00 
1133,15/6/22 09:02,Entry     ,C13470689515,0,,Season         ,$0.00 
1134,15/6/22 09:10,Entry     ,C13472693794,0,,Hourly         ,$0.00 
1135,15/6/22 09:25,Entry     ,C13472687211,0,,Hourly         ,$0.00 
1136,15/6/22 09:28,Entry     ,C13471350002,0,,               ,$0.00 
1137,15/6/22 09:28,Entry     ,C13566063829,0,,Hourly         ,$0.00 
1138,15/6/22 09:29,Exit      ,C13566063829,0,,Hourly         ,$0.00 
1139,15/6/22 09:57,Entry     ,C13474766823,0,,Hourly         ,$0.00 
1140,15/6/22 10:45,Entry     ,C13473267279,0,,Hourly         ,$0.00 
1141,15/6/22 10:53,Exit      ,C13473267279,0,,Hourly         ,$0.00 
1142,15/6/22 11:39,Exit      ,C13474766823,1.11E+15,,Hourly         ,$4.52 
1143,15/6/22 12:32,Entry     ,C13471977623,0,,Hourly         ,$0.00 
1144,15/6/22 12:32,Entry     ,C13473934663,0,,Hourly         ,$0.00 
1145,15/6/22 12:32,Exit      ,C13471977623,0,,Hourly         ,$0.00 
1146,15/6/22 12:33,Exit      ,C13473934663,0,,Hourly         ,$0.00 
1147,15/6/22 12:46,Entry     ,C13565865641,0,,Hourly         ,$0.00 
1148,15/6/22 12:58,Exit      ,C13565865641,1.11E+15,,Hourly         ,$0.60 
1149,15/6/22 13:34,Entry     ,C13474102004,0,,Hourly         ,$0.00 
1150,15/6/22 14:19,Entry     ,C13471574874,0,,Season         ,$0.00 
1151,15/6/22 14:33,Entry     ,C13473599059,0,,Hourly         ,$0.00 
1152,15/6/22 14:34,Exit      ,C13473599059,0,,Hourly         ,$0.00 
1153,15/6/22 15:24,Exit      ,C13374300805,1.11E+15,,Hourly         ,$18.00 
1154,15/6/22 15:25,Entry     ,C13565806429,0,,Hourly         ,$0.00 
1155,15/6/22 15:37,Entry     ,C13468709878,0,,Hourly         ,$0.00 
1156,15/6/22 15:46,Exit      ,C13474102004,1.11E+15,,Hourly         ,$5.58 
1157,15/6/22 15:56,Exit      ,C13470689515,0,,Season         ,$0.00 
1158,15/6/22 16:06,Exit      ,C13468709878,1.11E+15,,Hourly         ,$1.20 
1159,15/6/22 16:18,Entry     ,C13388956437,0,,Hourly         ,$0.00 
1160,15/6/22 16:32,Exit      ,C13565806429,1.11E+15,,Hourly         ,$2.68 
1161,15/6/22 17:14,Exit      ,C13388956437,1.11E+15,,Hourly         ,$2.28 
1162,15/6/22 17:16,Exit      ,C13472693794,1.00E+15,,Hourly         ,$21.28 
1163,15/6/22 18:01,Entry     ,C13473779735,0,,Hourly         ,$0.00 
1164,15/6/22 18:08,Entry     ,C13471442312,0,,Hourly         ,$0.00 
1165,15/6/22 18:08,Exit      ,C13471442312,0,,Hourly         ,$0.00 
1166,15/6/22 18:20,Entry     ,C13470238605,0,,Hourly         ,$0.00 
1167,15/6/22 18:30,Exit      ,C13471574874,0,,Season         ,$0.00 
1168,15/6/22 18:35,Exit      ,C13471350002,0,,Use Ticket     ,$0.00 
1169,15/6/22 18:40,Entry     ,C13469645306,0,,Hourly         ,$0.00 
1170,15/6/22 18:41,Entry     ,C13474793594,0,,Hourly         ,$0.00 
1171,15/6/22 18:42,Entry     ,C13474727090,0,,Hourly         ,$0.00 
1172,15/6/22 18:43,Exit      ,C13471481483,0,,Season         ,$0.00 
1173,15/6/22 18:44,Entry     ,C13565986494,0,,Hourly         ,$0.00 
1174,15/6/22 18:46,Entry     ,C13475083243,0,,Hourly         ,$0.00 
1175,15/6/22 18:47,Entry     ,C13566177343,0,,Hourly         ,$0.00 
1176,15/6/22 18:49,Exit      ,C13472687211,0,,Use Ticket     ,$0.00 
1177,15/6/22 19:32,Entry     ,C13471185679,0,,Hourly         ,$0.00 
1178,15/6/22 19:38,Entry     ,C13373774878,0,,Hourly         ,$0.00 
1179,15/6/22 19:52,Entry     ,C13061307283,0,,Hourly         ,$0.00 
1180,15/6/22 19:55,Exit      ,C13061307283,0,,Hourly         ,$0.00 
1181,15/6/22 20:50,Entry     ,C13470436077,0,,Hourly         ,$0.00 
1182,15/6/22 20:51,Exit      ,C13470436077,0,,Hourly         ,$0.00 
1183,15/6/22 21:26,Exit      ,C13469645306,1.11E+15,,Hourly         ,$3.00 
1184,15/6/22 21:26,Entry     ,C13471158076,0,,Hourly         ,$0.00 
1185,15/6/22 21:27,Exit      ,C13471158076,0,,Hourly         ,$0.00 
1186,15/6/22 21:31,Exit      ,C13474793594,1.11E+15,,Hourly         ,$3.00 
1187,15/6/22 21:34,Exit      ,C13474727090,1.11E+15,,Hourly         ,$3.00 
1188,15/6/22 21:38,Exit      ,C13565986494,1.11E+15,,Hourly         ,$3.00 
1189,15/6/22 21:39,Exit      ,C13566177343,1.11E+15,,Hourly         ,$3.00 
1190,15/6/22 21:41,Exit      ,C13475083243,1.11E+15,,Hourly         ,$3.00 
1191,15/6/22 21:48,Exit      ,C13470238605,1.11E+15,,Hourly         ,$3.00 
1192,15/6/22 22:10,Entry     ,C13475542382,0,,Hourly         ,$0.00 
1193,15/6/22 22:17,Exit      ,C13475542382,0,,Hourly         ,$0.00 
1194,15/6/22 22:54,Exit      ,C13373774878,1.11E+15,,Hourly         ,$3.00 
1195,15/6/22 23:00,Exit      ,C13473779735,1.11E+15,,Hourly         ,$3.00 
1196,15/6/22 23:03,Exit      ,C13471185679,1.11E+15,,Hourly         ,$3.00 
1197,16/6/22 07:53,Entry     ,C13475384591,0,,Hourly         ,$0.00 
1198,16/6/22 08:05,Entry     ,C13473886836,0,,Hourly         ,$0.00 
1199,16/6/22 08:07,Entry     ,C13471481483,0,,Season         ,$0.00 
1200,16/6/22 09:07,Entry     ,C13470689515,0,,Season         ,$0.00 
1201,16/6/22 09:43,Entry     ,C13566289054,0,,Season         ,$0.00 
1202,16/6/22 09:44,Entry     ,C13374300805,0,,Hourly         ,$0.00 
1203,16/6/22 09:52,Entry     ,C13470791699,0,,Hourly         ,$0.00 
1204,16/6/22 09:53,Entry     ,C13470661228,0,,Hourly         ,$0.00 
1205,16/6/22 09:54,Exit      ,C13470661228,0,,Hourly         ,$0.00 
1206,16/6/22 10:07,Entry     ,C13388305411,0,,Hourly         ,$0.00 
1207,16/6/22 10:33,Exit      ,C13374300805,1.11E+15,,Hourly         ,$1.96 
1208,16/6/22 11:23,Exit      ,C13470791699,1.11E+15,,Hourly         ,$3.92 
1209,16/6/22 11:41,Exit      ,C13388305411,1.11E+15,,Hourly         ,$4.22 
1210,16/6/22 11:46,Exit      ,C13473886836,1.11E+15,,Hourly         ,$9.35 
1211,16/6/22 12:45,Entry     ,C13473095737,0,,Season         ,$0.00 
1212,16/6/22 13:05,Entry     ,C13473886836,0,,Hourly         ,$0.00 
1213,16/6/22 13:09,Entry     ,C13374781731,0,,Hourly         ,$0.00 
1214,16/6/22 13:54,Exit      ,C13374781731,1.11E+15,,Hourly         ,$2.30 
1215,16/6/22 14:10,Exit      ,C13470689515,0,,Season         ,$0.00 
1216,16/6/22 14:27,Entry     ,C13471574874,0,,Season         ,$0.00 
1217,16/6/22 14:32,Entry     ,C13473885442,0,,Hourly         ,$0.00 
1218,16/6/22 14:57,Entry     ,C13472693794,0,,Hourly         ,$0.00 
1219,16/6/22 14:59,Entry     ,C13374781731,0,,Hourly         ,$0.00 
1220,16/6/22 15:04,Entry     ,C13388885478,0,,Hourly         ,$0.00 
1221,16/6/22 15:04,Entry     ,C13856774022,0,,Hourly         ,$0.00 
1222,16/6/22 15:15,Exit      ,C13856774022,1.11E+15,,Hourly         ,$0.44 
1223,16/6/22 15:23,Exit      ,C13388885478,1.11E+15,,Hourly         ,$0.76 
1224,16/6/22 15:23,Exit      ,C13473885442,1.11E+15,,Hourly         ,$2.08 
1225,16/6/22 15:43,Entry     ,C13389077801,0,,Hourly         ,$0.00 
1226,16/6/22 15:47,Entry     ,C13471487679,0,,Season         ,$0.00 
1227,16/6/22 15:50,Exit      ,C13472693794,1.00E+15,,Hourly         ,$2.12 
1228,16/6/22 16:05,Entry     ,C13566526350,0,,Hourly         ,$0.00 
1229,16/6/22 16:09,Exit      ,C13566526350,0,,Hourly         ,$0.00 
1230,16/6/22 16:24,Exit      ,C13471487679,0,,Season         ,$0.00 
1231,16/6/22 16:36,Exit      ,C13374781731,1.11E+15,,Hourly         ,$3.88 
1232,16/6/22 16:50,Exit      ,C13471574874,0,,Season         ,$0.00 
1233,16/6/22 16:58,Exit      ,C13475384591,1.11E+15,,Hourly         ,$23.64 
1234,16/6/22 16:58,Exit      ,C13473886836,1.11E+15,,Hourly         ,$9.91 
1235,16/6/22 17:05,Exit      ,C13471481483,0,,Season         ,$0.00 
1236,16/6/22 17:07,Exit      ,C13389077801,1.11E+15,,Hourly         ,$3.40 
1237,16/6/22 17:20,Entry     ,C13565748193,0,,Hourly         ,$0.00 
1238,16/6/22 17:21,Exit      ,C13565748193,0,,Hourly         ,$0.00 
1239,16/6/22 17:22,Entry     ,C13473025298,0,,Hourly         ,$0.00 
1240,16/6/22 17:30,Exit      ,C13473025298,0,,Hourly         ,$0.00 
1241,16/6/22 17:35,Entry     ,C13470791699,0,,Hourly         ,$0.00 
1242,16/6/22 17:41,Exit      ,C13470791699,0,,Hourly         ,$0.00 
1243,16/6/22 17:43,Entry     ,C13388218809,0,,Hourly         ,$0.00 
1244,16/6/22 17:48,Entry     ,C13469301536,0,,Hourly         ,$0.00 
1245,16/6/22 17:57,Exit      ,C13469301536,0,,Hourly         ,$0.00 
1246,16/6/22 18:27,Entry     ,C13566072733,0,,Hourly         ,$0.00 
1247,16/6/22 18:45,Entry     ,C13470357883,0,,Hourly         ,$0.00 
1248,16/6/22 18:50,Entry     ,C13565972882,0,,Hourly         ,$0.00 
1249,16/6/22 18:50,Entry     ,C13471538119,0,,Hourly         ,$0.00 
1250,16/6/22 18:53,Entry     ,C13061228298,0,,Hourly         ,$0.00 
1251,16/6/22 18:53,Entry     ,C13469036654,0,,Hourly         ,$0.00 
1252,16/6/22 18:53,Entry     ,C13566285566,0,,Hourly         ,$0.00 
1253,16/6/22 19:11,Entry     ,C13059621039,0,,Hourly         ,$0.00 
1254,16/6/22 19:34,Entry     ,C13566461738,0,,Hourly         ,$0.00 
1255,16/6/22 19:51,Exit      ,C13566461738,1.11E+15,,Hourly         ,$3.00 
1256,16/6/22 20:07,Exit      ,C13566072733,1.11E+15,,Hourly         ,$3.00 
1257,16/6/22 20:14,Exit      ,C13566289054,0,,Season         ,$0.00 
1258,16/6/22 21:28,Exit      ,C13388218809,1.11E+15,,Hourly         ,$3.68 
1259,16/6/22 21:59,Exit      ,C13471538119,1.11E+15,,Hourly         ,$3.00 
1260,16/6/22 22:13,Exit      ,C13565972882,1.11E+15,,Hourly         ,$3.00 
1261,16/6/22 22:14,Exit      ,C13473095737,0,,Season         ,$0.00 
1262,16/6/22 22:26,Exit      ,C13470357883,1.11E+15,,Hourly         ,$3.00 
1263,16/6/22 22:27,Exit      ,C13059621039,1.11E+15,,Hourly         ,$1.50 
1264,16/6/22 22:27,Exit      ,C13061228298,1.11E+15,,Hourly         ,$1.50 
1265,16/6/22 22:29,Exit      ,C13469036654,1.11E+15,,Hourly         ,$3.00 
1266,16/6/22 22:31,Exit      ,C13566285566,1.01E+15,,Hourly         ,$3.00 
1267,17/6/22 07:43,Entry     ,C13475384591,0,,Hourly         ,$0.00 
1268,17/6/22 07:58,Entry     ,C13471481483,0,,Season         ,$0.00 
1269,17/6/22 08:12,Entry     ,C13473886836,0,,Hourly         ,$0.00 
1270,17/6/22 09:26,Entry     ,C13473736770,0,,Hourly         ,$0.00 
1271,17/6/22 09:26,Entry     ,C13566289054,0,,Season         ,$0.00 
1272,17/6/22 09:32,Entry     ,C13471081613,0,,Hourly         ,$0.00 
1273,17/6/22 09:35,Entry     ,C13473147168,0,,Hourly         ,$0.00 
1274,17/6/22 09:36,Entry     ,C13473801101,0,,Hourly         ,$0.00 
1275,17/6/22 10:26,Exit      ,C13473147168,1.11E+15,,Hourly         ,$2.04 
1276,17/6/22 10:27,Exit      ,C13473801101,1.11E+15,,Hourly         ,$2.08 
1277,17/6/22 10:30,Entry     ,C13374300805,0,,Hourly         ,$0.00 
1278,17/6/22 11:03,Entry     ,C13469369937,0,,Hourly         ,$0.00 
1279,17/6/22 11:04,Entry     ,C13472687211,0,,Hourly         ,$0.00 
1280,17/6/22 11:09,Exit      ,C13471081613,1.11E+15,,Hourly         ,$4.02 
1281,17/6/22 11:30,Exit      ,C13473736770,1.11E+15,,Hourly         ,$5.31 
1282,17/6/22 11:38,Entry     ,C13388274260,0,,Hourly         ,$0.00 
1283,17/6/22 11:50,Exit      ,C13473886836,1.11E+15,,Hourly         ,$9.27 
1284,17/6/22 11:58,Entry     ,C13474824292,0,,Hourly         ,$0.00 
1285,17/6/22 11:59,Exit      ,C13474824292,0,,Hourly         ,$0.00 
1286,17/6/22 12:05,Exit      ,C13374300805,1.11E+15,,Hourly         ,$4.50 
1287,17/6/22 12:32,Exit      ,C13388274260,1.00E+15,,Hourly         ,$2.70 
1288,17/6/22 12:35,Entry     ,C13471574874,0,,Season         ,$0.00 
1289,17/6/22 13:18,Entry     ,C13473886836,0,,Hourly         ,$0.00 
1290,17/6/22 13:27,Entry     ,C13388717582,0,,Hourly         ,$0.00 
1291,17/6/22 13:31,Entry     ,C13470812705,0,,Hourly         ,$0.00 
1292,17/6/22 13:50,Entry     ,C13470492793,0,,Hourly         ,$0.00 
1293,17/6/22 14:06,Exit      ,C13388717582,1.11E+15,,Hourly         ,$1.93 
1294,17/6/22 14:09,Exit      ,C13471574874,0,,Season         ,$0.00 
1295,17/6/22 14:13,Entry     ,C13473095737,0,,Season         ,$0.00 
1296,17/6/22 14:52,Exit      ,C13470492793,1.11E+15,,Hourly         ,$2.62 
1297,17/6/22 15:13,Exit      ,C13470812705,1.11E+15,,Hourly         ,$4.41 
1298,17/6/22 15:21,Entry     ,C13468868609,0,,Hourly         ,$0.00 
1299,17/6/22 15:36,Entry     ,C13474710286,0,,Season         ,$0.00 
1300,17/6/22 15:49,Entry     ,C13472839887,0,,Season         ,$0.00 
1301,17/6/22 16:03,Entry     ,C13374781731,0,,Hourly         ,$0.00 
1302,17/6/22 16:14,Exit      ,C13468868609,1.11E+15,,Hourly         ,$2.12 
1303,17/6/22 16:32,Exit      ,C13475384591,1.11E+15,,Hourly         ,$23.00 
1304,17/6/22 16:33,Exit      ,C13473886836,1.11E+15,,Hourly         ,$8.26 
1305,17/6/22 17:20,Exit      ,C13469369937,1.11E+15,,Hourly         ,$16.89 
1306,17/6/22 17:32,Entry     ,C13473599059,0,,Hourly         ,$0.00 
1307,17/6/22 17:37,Exit      ,C13473599059,0,,Hourly         ,$0.00 
1308,17/6/22 17:39,Exit      ,C13471481483,0,,Season         ,$0.00 
1309,17/6/22 17:55,Exit      ,C13374781731,1.11E+15,,Hourly         ,$4.48 
1310,17/6/22 17:56,Entry     ,C13472479163,0,,Hourly         ,$0.00 
1311,17/6/22 18:04,Exit      ,C13474710286,0,,Season         ,$0.00 
1312,17/6/22 18:05,Exit      ,C13472839887,0,,Season         ,$0.00 
1313,17/6/22 18:10,Exit      ,C13472479163,1.11E+15,,Hourly         ,$3.16 
1314,17/6/22 19:05,Entry     ,C13566285566,0,,Hourly         ,$0.00 
1315,17/6/22 19:09,Entry     ,C13473247496,0,,Hourly         ,$0.00 
1316,17/6/22 19:09,Exit      ,C13473247496,0,,Hourly         ,$0.00 
1317,17/6/22 19:26,Entry     ,C13471821234,0,,Hourly         ,$0.00 
1318,17/6/22 22:04,Exit      ,C13566285566,1.01E+15,,Hourly         ,$3.00 
1319,17/6/22 22:04,Entry     ,C13472479163,0,,Hourly         ,$0.00 
1320,17/6/22 22:12,Exit      ,C13471821234,1.11E+15,,Hourly         ,$3.00 
1321,17/6/22 22:14,Exit      ,C13472479163,0,,Hourly         ,$0.00 
1322,17/6/22 22:15,Entry     ,C13472479163,0,,Hourly         ,$0.00 
1323,17/6/22 22:53,Exit      ,C13472687211,0,,Use Ticket     ,$0.00 
1324,17/6/22 22:59,Exit      ,C13566289054,0,,Season         ,$0.00 
1325,17/6/22 23:00,Exit      ,C13473095737,0,,Season         ,$0.00 
1326,18/6/22 07:54,Entry     ,C13472029647,0,,Hourly         ,$0.00 
1327,18/6/22 07:55,Exit      ,C13472029647,0,,Hourly         ,$0.00 
1328,18/6/22 08:20,Entry     ,C13472694339,0,,Hourly         ,$0.00 
1329,18/6/22 08:21,Exit      ,C13472694339,0,,Hourly         ,$0.00 
1330,18/6/22 08:47,Entry     ,C13471640247,0,,Hourly         ,$0.00 
1331,18/6/22 08:49,Exit      ,C13471640247,0,,Hourly         ,$0.00 
1332,18/6/22 09:26,Entry     ,C13471841612,0,,Hourly         ,$0.00 
1333,18/6/22 09:27,Exit      ,C13471841612,0,,Hourly         ,$0.00 
1334,18/6/22 09:40,Entry     ,C13472622327,0,,Hourly         ,$0.00 
1335,18/6/22 09:40,Exit      ,C13472622327,0,,Hourly         ,$0.00 
1336,18/6/22 09:46,Entry     ,C13369869583,0,,Hourly         ,$0.00 
1337,18/6/22 10:00,Entry     ,C13473736770,0,,Hourly         ,$0.00 
1338,18/6/22 10:01,Exit      ,C13473736770,0,,Hourly         ,$0.00 
1339,18/6/22 10:10,Entry     ,C13566471761,0,,Hourly         ,$0.00 
1340,18/6/22 10:13,Entry     ,C13472470395,0,,Hourly         ,$0.00 
1341,18/6/22 10:14,Exit      ,C13472470395,0,,Hourly         ,$0.00 
1342,18/6/22 10:24,Entry     ,C13475255787,0,,Hourly         ,$0.00 
1343,18/6/22 10:26,Exit      ,C13475255787,0,,Hourly         ,$0.00 
1344,18/6/22 10:42,Entry     ,C13388671276,0,,Hourly         ,$0.00 
1345,18/6/22 10:45,Exit      ,C13388671276,0,,Hourly         ,$0.00 
1346,18/6/22 11:23,Exit      ,C13566471761,1.11E+15,,Hourly         ,$2.96 
1347,18/6/22 11:53,Entry     ,C13472533681,0,,Hourly         ,$0.00 
1348,18/6/22 11:54,Exit      ,C13472533681,0,,Hourly         ,$0.00 
1349,18/6/22 11:55,Entry     ,C13566285566,0,,Hourly         ,$0.00 
1350,18/6/22 11:56,Exit      ,C13566285566,0,,Hourly         ,$0.00 
1351,18/6/22 12:23,Entry     ,C13472532988,0,,Hourly         ,$0.00 
